"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1904385","GO:1904385","cellular response to angiotensin","5/401","25/18723",0.000163966745012187,0.00767087796243761,0.00671878951343533,"ACTN2/PTPN11/AGT/RELA/PRKCD",5
"GO:0006999","GO:0006999","nuclear pore organization","4/401","14/18723",0.000175002481046683,0.00808969802266989,0.00708562677019841,"TPR/NUP93/NUP133/NUP205",4
"GO:0006635","GO:0006635","fatty acid beta-oxidation","8/401","74/18723",0.000181145384793335,0.00827514740179435,0.00724805867823239,"HADHA/HSD17B10/ACADVL/ACAT2/ABCD3/ACADM/ECI1/ECHDC1",8
"GO:0071103","GO:0071103","DNA conformation change","17/401","290/18723",0.000184302167527619,0.00832145716871796,0.00728862060320363,"HNRNPA2B1/DHX9/XRCC6/RUVBL1/MCM7/CHD4/RBBP4/NAP1L1/MCM2/SET/TOP1/BANF1/TOP2B/RAD50/HMGB3/GRWD1/BLM",17
"GO:0010639","GO:0010639","negative regulation of organelle organization","19/401","348/18723",0.000196776348695509,0.00878255818373173,0.00769249101796962,"HNRNPU/PARP1/TJP1/HUWE1/ADD1/TPR/HNRNPC/CLASP2/PFN1/RBM14/TWF1/MCM2/TWF2/MTPN/BUB3/RAD50/ZNF207/PRKCD/MID1",19
"GO:0033044","GO:0033044","regulation of chromosome organization","13/401","187/18723",0.000204215120885664,0.00889448358627174,0.00779052454484297,"HNRNPA2B1/NUMA1/HNRNPU/TRIM28/CTNNB1/PARP1/TPR/HNRNPC/UPF1/MCM2/BUB3/RAD50/ZNF207",13
"GO:0061136","GO:0061136","regulation of proteasomal protein catabolic process","13/401","187/18723",0.000204215120885664,0.00889448358627174,0.00779052454484297,"XPO1/CCAR2/PSMC1/BAG6/UBQLN1/PSME3/HSPBP1/PSMF1/FBXO22/UBE2K/CSNK1D/SDCBP/CAMLG",13
"GO:0051205","GO:0051205","protein insertion into membrane","7/401","57/18723",0.000206155941994452,0.00889448358627174,0.00779052454484297,"HSP90AA1/BAG6/BAX/TIMM8B/NDUFA13/TIMM13/CAMLG",7
"GO:0009167","GO:0009167","purine ribonucleoside monophosphate metabolic process","6/401","41/18723",0.000221671604193475,0.00945880042948641,0.00828479992075324,"PFAS/GART/PNP/CASK/GMPS/MAGI3",6
"GO:0009161","GO:0009161","ribonucleoside monophosphate metabolic process","7/401","58/18723",0.000230193085510859,0.00971564946781157,0.0085097695570433,"PFAS/GART/PNP/CASK/GMPS/UMPS/MAGI3",7
"GO:0051258","GO:0051258","protein polymerization","17/401","297/18723",0.000244145651587073,0.0101937372592753,0.00892851839590077,"HSP90AA1/NUMA1/ADD1/PREX1/CLASP2/RPS3/PFN1/DBNL/TWF1/TWF2/MTPN/CDC42EP4/UBE2K/CSNK1D/ZNF207/ARHGAP18/PRKCD",17
"GO:1990776","GO:1990776","response to angiotensin","5/401","28/18723",0.000287703671971526,0.0118846101943132,0.0104095247944009,"ACTN2/PTPN11/AGT/RELA/PRKCD",5
"GO:0021543","GO:0021543","pallium development","12/401","169/18723",0.00029302988497985,0.0119772109829132,0.0104906322257052,"LRP1/CTNNB1/DCLK2/GART/CDH2/CRK/BAX/XRN2/CRKL/CASP3/EIF2B3/ROBO1",12
"GO:0072329","GO:0072329","monocarboxylic acid catabolic process","10/401","122/18723",0.00029714626098874,0.0120189472022842,0.0105271882593708,"HADHA/HSD17B10/PGD/AKR1A1/ACADVL/ACAT2/ABCD3/ACADM/ECI1/ECHDC1",10
"GO:0009126","GO:0009126","purine nucleoside monophosphate metabolic process","6/401","44/18723",0.000329702591536921,0.013198300648844,0.0115601635730417,"PFAS/GART/PNP/CASK/GMPS/MAGI3",6
"GO:0010833","GO:0010833","telomere maintenance via telomere lengthening","8/401","81/18723",0.000339495762083415,0.0134516535119378,0.0117820709698337,"HSP90AA1/HNRNPA2B1/HNRNPU/CTNNB1/PARP1/HNRNPC/TNKS1BP1/RAD50",8
"GO:0051053","GO:0051053","negative regulation of DNA metabolic process","10/401","125/18723",0.000361364699009319,0.01417352652781,0.0124143470760139,"HNRNPU/TRIM28/PARP1/HNRNPC/RPS3/TP53BP1/SUB1/DFFA/RAD50/BLM",10
"GO:0019395","GO:0019395","fatty acid oxidation","9/401","103/18723",0.000369135368017851,0.0143335263401331,0.0125544881480597,"HADHA/HSD17B10/ADH5/ACADVL/ACAT2/ABCD3/ACADM/ECI1/ECHDC1",9
"GO:0006901","GO:0006901","vesicle coating","4/401","17/18723",0.000395423227662916,0.0152022613169812,0.0133153981092119,"TFG/ARFGAP2/TMED9/CSNK1D",4
"GO:0090151","GO:0090151","establishment of protein localization to mitochondrial membrane","5/401","30/18723",0.000402756762423898,0.0153323971420784,0.0134293818306668,"HSP90AA1/BAX/TIMM8B/NDUFA13/TIMM13",5
"GO:1903362","GO:1903362","regulation of cellular protein catabolic process","15/401","255/18723",0.000419747493039621,0.0158240729657558,0.0138600321922434,"HSP90AA1/LRP1/XPO1/CCAR2/PSMC1/BAG6/UBQLN1/PSME3/HSPBP1/PSMF1/FBXO22/UBE2K/CSNK1D/SDCBP/CAMLG",15
"GO:2001022","GO:2001022","positive regulation of response to DNA damage stimulus","9/401","105/18723",0.000425756443820936,0.0158962718399682,0.0139232699391239,"PRKDC/DHX9/TRIM28/PARP1/DDX5/FUS/RPS3/CCAR2/PRKCD",9
"GO:0032508","GO:0032508","DNA duplex unwinding","8/401","84/18723",0.000435265481390538,0.0160965320403758,0.0140986743897025,"DHX9/XRCC6/RUVBL1/MCM7/CHD4/MCM2/RAD50/BLM",8
"GO:0006487","GO:0006487","protein N-linked glycosylation","7/401","65/18723",0.000468883664048887,0.0171761817688852,0.0150443209388476,"RPN2/UGGT1/GFPT1/MOGS/GFPT2/STT3B/OSTC",7
"GO:0006282","GO:0006282","regulation of DNA repair","10/401","130/18723",0.000493937405493337,0.0177588791252836,0.0155546954887814,"PRKDC/DHX9/TRIM28/PARP1/FUS/RPS3/TP53BP1/DEK/PPP4C/RPA2",10
"GO:0006888","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","10/401","130/18723",0.000493937405493337,0.0177588791252836,0.0155546954887814,"COPA/USO1/COPB2/COPB1/TFG/TMED9/CSNK1D/SEC24A/TMED4/SEC24D",10
"GO:0046112","GO:0046112","nucleobase biosynthetic process","4/401","18/18723",0.000499852966690413,0.0178066887124667,0.0155965710804126,"GART/GMPS/UMPS/CPS1",4
"GO:2001251","GO:2001251","negative regulation of chromosome organization","8/401","86/18723",0.000510505373682365,0.0178746490488126,0.0156560963651852,"HNRNPU/PARP1/TPR/HNRNPC/MCM2/BUB3/RAD50/ZNF207",8
"GO:0044282","GO:0044282","small molecule catabolic process","19/401","376/18723",0.000515780608045749,0.0178746490488126,0.0156560963651852,"HADHA/HSD17B10/PGD/PNP/GALK1/NAGK/ADH5/AKR1A1/ACADVL/ACAT2/ABCD3/ACADM/ECI1/ACAD8/GLB1/SNX17/MCCC1/ECHDC1/BCAT2",19
"GO:0034440","GO:0034440","lipid oxidation","9/401","108/18723",0.000523934038776008,0.0178746490488126,0.0156560963651852,"HADHA/HSD17B10/ADH5/ACADVL/ACAT2/ABCD3/ACADM/ECI1/ECHDC1",9
"GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading","9/401","108/18723",0.000523934038776008,0.0178746490488126,0.0156560963651852,"PREX1/ITGAV/RCC2/VAMP3/CRK/CRKL/PARVA/ANTXR1/AXL",9
"GO:0045089","GO:0045089","positive regulation of innate immune response","10/401","131/18723",0.000524777231924963,0.0178746490488126,0.0156560963651852,"PRKDC/HSP90AA1/DHX9/XRCC6/RBM14/UBE2K/VAV1/SIN3A/CREBBP/MAP3K7",10
"GO:0050685","GO:0050685","positive regulation of mRNA processing","5/401","32/18723",0.000549493941710369,0.0183108378564471,0.0160381466077994,"NCL/PRPF19/THRAP3/CIRBP/TRA2A",5
"GO:0001764","GO:0001764","neuron migration","11/401","156/18723",0.000550675027147298,0.0183108378564471,0.0160381466077994,"TUBB2B/TUBB2A/CTNNB1/STAT3/CRK/BAX/USP9X/TOP2B/CRKL/AXL/CNTN2",11
"GO:0071375","GO:0071375","cellular response to peptide hormone stimulus","16/401","290/18723",0.000551730113109533,0.0183108378564471,0.0160381466077994,"PRKDC/PARP1/ACTN2/GSTP1/USO1/PTPN11/AGT/STAT3/CRK/SNX5/GAB1/SRSF5/RELA/PRKCD/CPS1/EIF4EBP2",16
"GO:0046395","GO:0046395","carboxylic acid catabolic process","14/401","236/18723",0.000595649188626068,0.0194790530333376,0.0170613661034506,"HADHA/HSD17B10/PGD/NAGK/AKR1A1/ACADVL/ACAT2/ABCD3/ACADM/ECI1/ACAD8/MCCC1/ECHDC1/BCAT2",14
"GO:0070849","GO:0070849","response to epidermal growth factor","6/401","49/18723",0.000596962995355955,0.0194790530333376,0.0170613661034506,"NCL/TPR/GSTP1/PTPN11/MCM7/DUSP3",6
"GO:0032868","GO:0032868","response to insulin","15/401","264/18723",0.000602499774624158,0.0194958885405467,0.0170761120334268,"PRKDC/HADHA/PARP1/GSTP1/USO1/PTPN11/AGT/EPM2AIP1/SRSF6/SNX5/GAB1/SRSF5/RELA/PRKCD/EIF4EBP2",15
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","20/401","412/18723",0.000614817192395318,0.0197300426286861,0.0172812035548436,"CTNNB1/HUWE1/PCBP2/DDB1/PPP2CB/XPO1/CCAR2/PSMC1/BAG6/UBQLN1/HSPBP1/PSMB3/PSMF1/FBXO22/UBE2K/STT3B/CSNK1D/SDCBP/CAMLG/KCTD5",20
"GO:0007623","GO:0007623","circadian rhythm","13/401","210/18723",0.000622823924839538,0.0197943681681376,0.0173375451837978,"PRKDC/HNRNPU/HUWE1/HNRNPR/DDB1/THRAP3/CCAR2/RBM4/GFPT1/TOP1/USP9X/CSNK1D/SIN3A",13
"GO:0032434","GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","10/401","134/18723",0.000627017070481823,0.0197943681681376,0.0173375451837978,"XPO1/CCAR2/BAG6/UBQLN1/HSPBP1/FBXO22/UBE2K/CSNK1D/SDCBP/CAMLG",10
"GO:0032535","GO:0032535","regulation of cellular component size","19/401","383/18723",0.000644656476485475,0.0201871056305895,0.0176815371436721,"LRP1/MACF1/ACTN2/ADD1/PREX1/PFN1/DBNL/TWF1/RAB5A/TWF2/MTPN/CDC42EP4/CLNS1A/ARHGAP4/ARHGAP18/PRKCD/VAV1/SIN3A/CNTN2",19
"GO:0043434","GO:0043434","response to peptide hormone","20/401","414/18723",0.00065298894120288,0.0202844484695263,0.0177667980549601,"PRKDC/HADHA/PARP1/ACTN2/GSTP1/USO1/PTPN11/AGT/STAT3/CRK/EPM2AIP1/SRSF6/SNX5/GAB1/SRSF5/RELA/EIF2B3/PRKCD/CPS1/EIF4EBP2",20
"GO:0000387","GO:0000387","spliceosomal snRNP assembly","6/401","50/18723",0.000666290213729924,0.0205333722215341,0.0179848260698528,"PRPF8/PRPF19/SRSF10/SART1/SNRPD1/CLNS1A",6
"GO:0016054","GO:0016054","organic acid catabolic process","14/401","240/18723",0.000702634343963197,0.0214829067528275,0.0188165069651479,"HADHA/HSD17B10/PGD/NAGK/AKR1A1/ACADVL/ACAT2/ABCD3/ACADM/ECI1/ACAD8/MCCC1/ECHDC1/BCAT2",14
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","18/401","356/18723",0.000713516117605035,0.021645180348909,0.018958639605114,"HNRNPK/CTNNB1/PARP1/GSTP1/PEA15/RPS3/ITGAV/GNAI3/TRAP1/CCAR2/AGT/BAX/UBQLN1/PRKRA/PSME3/RELA/NDUFA13/PRKCD",18
"GO:0031647","GO:0031647","regulation of protein stability","16/401","298/18723",0.000739138340826694,0.0222486370343415,0.019487196892787,"GAPDH/PRKDC/HSP90AA1/PFN1/CCAR2/HIP1/BAG6/USP9X/PRKRA/NCLN/CASP3/PARVA/ZNF207/PRKCD/CAMLG/CREBBP",16
"GO:0032930","GO:0032930","positive regulation of superoxide anion generation","4/401","20/18723",0.000765071298997597,0.0228520911846744,0.02001575196001,"GSTP1/GNAI3/AGT/PRKCD",4
"GO:0051261","GO:0051261","protein depolymerization","9/401","114/18723",0.000776170901134345,0.0230066535046158,0.0201511304263967,"NES/ACTN2/ADD1/CLASP2/TWF1/TWF2/MAP1S/MTPN/MID1",9
"GO:0000724","GO:0000724","double-strand break repair via homologous recombination","10/401","138/18723",0.000788424305024644,0.0231928149728083,0.020314186040946,"PARP1/FUS/MCM7/TP53BP1/MCM2/RPA3/PPP4C/RPA2/TONSL/BLM",10
"GO:0017148","GO:0017148","negative regulation of translation","14/401","245/18723",0.000858852338502651,0.0250746137624496,0.0219624210977607,"GAPDH/NCL/HNRNPR/TPR/SYNCRIP/RPS3/EIF4A3/UPF1/DDX6/CIRBP/STAT3/RBM4/CAPRIN1/EIF4EBP2",14
"GO:0050821","GO:0050821","protein stabilization","12/401","191/18723",0.00087700705297252,0.02534335399123,0.0221978060223821,"GAPDH/HSP90AA1/PFN1/HIP1/BAG6/USP9X/PRKRA/NCLN/PARVA/ZNF207/PRKCD/CAMLG",12
"GO:0000725","GO:0000725","recombinational repair","10/401","140/18723",0.000881110684732435,0.02534335399123,0.0221978060223821,"PARP1/FUS/MCM7/TP53BP1/MCM2/RPA3/PPP4C/RPA2/TONSL/BLM",10
"GO:0031589","GO:0031589","cell-substrate adhesion","18/401","363/18723",0.000892089363513749,0.0254704632244403,0.0223091388042796,"LRP1/MACF1/CTNNB1/ACTN2/PREX1/CLASP2/PTPN11/ITGAV/RCC2/ZYX/CASK/VAMP3/CRK/CRKL/PARVA/DUSP3/ANTXR1/AXL",18
"GO:0048199","GO:0048199","vesicle targeting, to, from or within Golgi","4/401","21/18723",0.000929231620669102,0.0263372728690374,0.023068362400168,"TFG/ARFGAP2/TMED9/CSNK1D",4
"GO:0019693","GO:0019693","ribose phosphate metabolic process","19/401","396/18723",0.000958706761711592,0.0269757851864211,0.0236276243103749,"GAPDH/PARP1/PFAS/GART/SLC4A4/PNP/GNAI3/GALK1/CASK/SLC25A13/STAT3/ACSL3/GMPS/UMPS/PRPSAP1/ACSF2/PDE1A/NME7/MAGI3",19
"GO:0009896","GO:0009896","positive regulation of catabolic process","22/401","492/18723",0.000992991897938178,0.0277126709792151,0.0242730498485555,"HSP90AA1/LRP1/HUWE1/HNRNPR/DDB1/SLC4A4/GNAI3/UPF1/PSMC1/BAG6/ZC3HAV1/SNX1/BAX/UBQLN1/HSPBP1/PAFAH1B2/FBXO22/CSNK1D/NDUFA13/PRKCD/LRSAM1/MAP3K7",22
"GO:1903050","GO:1903050","regulation of proteolysis involved in cellular protein catabolic process","13/401","221/18723",0.000999169182871521,0.0277126709792151,0.0242730498485555,"XPO1/CCAR2/PSMC1/BAG6/UBQLN1/PSME3/HSPBP1/PSMF1/FBXO22/UBE2K/CSNK1D/SDCBP/CAMLG",13
"GO:0002833","GO:0002833","positive regulation of response to biotic stimulus","11/401","168/18723",0.00101781441473659,0.0278899613498761,0.0244283354220014,"PRKDC/HSP90AA1/DHX9/XRCC6/RBM14/UBE2K/VAV1/SIN3A/SIGLEC16/CREBBP/MAP3K7",11
"GO:0062197","GO:0062197","cellular response to chemical stress","17/401","337/18723",0.00101992647738409,0.0278899613498761,0.0244283354220014,"PRDX1/CTNNB1/XRCC6/PARP1/PTPN11/RPS3/TRAP1/UBQLN1/PRKRA/CASP3/RELA/RCSD1/GPX7/PRKCD/PKD2/AXL/SIN3A",17
"GO:0032070","GO:0032070","regulation of deoxyribonuclease activity","3/401","10/18723",0.00104614086734538,0.0284067481671475,0.0248809800691418,"RPS3/DFFA/PRKCD",3
"GO:0010769","GO:0010769","regulation of cell morphogenesis involved in differentiation","8/401","96/18723",0.00106041654543852,0.0285944267079013,0.0250453644613441,"PRKDC/PREX1/DBNL/RCC2/CRK/CAPRIN1/CRKL/CNTN2",8
"GO:0000075","GO:0000075","cell cycle checkpoint signaling","11/401","169/18723",0.00106827409718801,0.0286076435819384,0.025056940893027,"PRKDC/DDX39B/TPR/PTPN11/PRPF19/TP53BP1/CCAR2/BUB3/RPA2/ZNF207/BLM",11
"GO:0009123","GO:0009123","nucleoside monophosphate metabolic process","7/401","76/18723",0.00120452484440875,0.0320354107591725,0.0280592629580727,"PFAS/GART/PNP/CASK/GMPS/UMPS/MAGI3",7
"GO:0007007","GO:0007007","inner mitochondrial membrane organization","5/401","38/18723",0.00123294302982345,0.0323480931405707,0.028333136055189,"HSPA9/TIMM8B/NDUFA13/TIMM13/TMEM11",5
"GO:0010613","GO:0010613","positive regulation of cardiac muscle hypertrophy","5/401","38/18723",0.00123294302982345,0.0323480931405707,0.028333136055189,"PARP1/DDX39B/TWF1/AGT/MTPN",5
"GO:0006338","GO:0006338","chromatin remodeling","14/401","255/18723",0.00126022914190982,0.0328420789129921,0.0287658096609723,"HNRNPC/RUVBL1/CHD4/RBBP4/NAP1L1/MCM2/SET/TOP1/SUPT16H/SMARCA4/ACTL6A/SMARCE1/GRWD1/DR1",14
"GO:0018279","GO:0018279","protein N-linked glycosylation via asparagine","4/401","23/18723",0.00132913166262222,0.034406788306414,0.0301363115925081,"RPN2/UGGT1/STT3B/OSTC",4
"GO:0006611","GO:0006611","protein export from nucleus","6/401","57/18723",0.00134204789358241,0.0345110726541756,0.0302276524514798,"HSPA9/TPR/CSE1L/PTPN11/XPO1/RANBP3",6
"GO:0009062","GO:0009062","fatty acid catabolic process","8/401","100/18723",0.00138225819129195,0.0352702172031309,0.0308925740497217,"HADHA/HSD17B10/ACADVL/ACAT2/ABCD3/ACADM/ECI1/ECHDC1",8
"GO:0014742","GO:0014742","positive regulation of muscle hypertrophy","5/401","39/18723",0.00138973557354598,0.0352702172031309,0.0308925740497217,"PARP1/DDX39B/TWF1/AGT/MTPN",5
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","15/401","288/18723",0.00144932398335286,0.0365436690088257,0.0320079684908619,"PRKDC/HNRNPK/PARP1/DDX5/RPS3/TRAP1/CCAR2/BAG6/BAX/UBQLN1/PRKRA/CASP3/UBE2K/NDUFA13/PRKCD",15
"GO:0032869","GO:0032869","cellular response to insulin stimulus","12/401","203/18723",0.00148152939177735,0.0371147008275576,0.0325081253978445,"PRKDC/PARP1/GSTP1/USO1/PTPN11/AGT/SNX5/GAB1/SRSF5/RELA/PRKCD/EIF4EBP2",12
"GO:0018196","GO:0018196","peptidyl-asparagine modification","4/401","24/18723",0.00156825691142744,0.0387868890896354,0.0339727662140266,"RPN2/UGGT1/STT3B/OSTC",4
"GO:0032928","GO:0032928","regulation of superoxide anion generation","4/401","24/18723",0.00156825691142744,0.0387868890896354,0.0339727662140266,"GSTP1/GNAI3/AGT/PRKCD",4
"GO:0032271","GO:0032271","regulation of protein polymerization","13/401","233/18723",0.00161019279431282,0.0395720165842827,0.0346604458256143,"HSP90AA1/NUMA1/ADD1/PREX1/RPS3/PFN1/DBNL/TWF1/TWF2/MTPN/CDC42EP4/ARHGAP18/PRKCD",13
"GO:0032204","GO:0032204","regulation of telomere maintenance","7/401","80/18723",0.00162732310873674,0.0397414819573885,0.0348088776188575,"HNRNPA2B1/HNRNPU/CTNNB1/PARP1/HNRNPC/UPF1/RAD50",7
"GO:0009259","GO:0009259","ribonucleotide metabolic process","18/401","385/18723",0.00172243020608068,0.0415415931069025,0.0363855638826198,"GAPDH/PARP1/PFAS/GART/SLC4A4/PNP/GNAI3/GALK1/CASK/SLC25A13/STAT3/ACSL3/GMPS/UMPS/ACSF2/PDE1A/NME7/MAGI3",18
"GO:0045786","GO:0045786","negative regulation of cell cycle","18/401","385/18723",0.00172243020608068,0.0415415931069025,0.0363855638826198,"PRKDC/CTNNB1/DDX39B/IPO5/TPR/PTPN11/PRPF19/IPO7/TP53BP1/RBM14/CCAR2/BUB3/CASP3/RPA2/ZNF207/PKD2/BLM/KANK2",18
"GO:0060968","GO:0060968","regulation of gene silencing","7/401","81/18723",0.00174914461450125,0.0415464664432547,0.0363898323537568,"DHX9/TRIM28/TPR/DDX5/ELAVL1/DDX6/STAT3",7
"GO:0000381","GO:0000381","regulation of alternative mRNA splicing, via spliceosome","6/401","60/18723",0.00175473100610192,0.0415464664432547,0.0363898323537568,"HNRNPU/DDX17/DDX5/THRAP3/RBM4/SRSF6",6
"GO:0006081","GO:0006081","cellular aldehyde metabolic process","6/401","60/18723",0.00175473100610192,0.0415464664432547,0.0363898323537568,"ADH5/AKR1A1/RELA/ALDH1A2/DHRS13/BCO2",6
"GO:0045039","GO:0045039","protein insertion into mitochondrial inner membrane","3/401","12/18723",0.0018577224971873,0.0437184027671411,0.0382921938654684,"TIMM8B/NDUFA13/TIMM13",3
"GO:0034660","GO:0034660","ncRNA metabolic process","21/401","485/18723",0.00190070543943982,0.0444491406135075,0.0389322345235623,"PRKDC/HNRNPA2B1/DDX17/HSD17B10/LRRC47/EIF4A3/STAT3/NOP56/RPS28/XRN2/FBL/PRKRA/NOP58/SART1/DTD1/THUMPD1/RELA/RRP9/DUS3L/BOP1/CTU1",21
"GO:0006900","GO:0006900","vesicle budding from membrane","6/401","61/18723",0.00191166790689048,0.0444491406135075,0.0389322345235623,"TFG/ARFGAP2/TMED9/CSNK1D/SEC24A/SEC24D",6
"GO:1901653","GO:1901653","cellular response to peptide","17/401","359/18723",0.0020043770237649,0.0460822342878331,0.0403626330655865,"PRKDC/LRP1/PARP1/ACTN2/GSTP1/USO1/PTPN11/AGT/STAT3/CRK/SNX5/GAB1/SRSF5/RELA/PRKCD/CPS1/EIF4EBP2",17
"GO:0046822","GO:0046822","regulation of nucleocytoplasmic transport","8/401","106/18723",0.00200563934963786,0.0460822342878331,0.0403626330655865,"DHX9/TRIM28/IPO5/TPR/PTPN11/XPO1/RBM4/PRKCD",8
"GO:0010720","GO:0010720","positive regulation of cell development","15/401","298/18723",0.00202116951354099,0.0461658895357627,0.0404359052523278,"PRKDC/LRP1/MACF1/CTNNB1/ADD1/PREX1/PRPF19/DBNL/NAP1L1/CRK/TWF2/CAPRIN1/CRKL/RELA/ROBO1",15
"GO:0030100","GO:0030100","regulation of endocytosis","12/401","211/18723",0.002050007672628,0.0465507590223071,0.0407730057880029,"LRP1/HNRNPK/ANKFY1/ITGAV/HIP1/RAB5C/RAB5A/SNX17/SDCBP/LRSAM1/AXL/STON2",12
"GO:0051016","GO:0051016","barbed-end actin filament capping","4/401","26/18723",0.00213324594147629,0.0481592673880955,0.0421818704829246,"ADD1/TWF1/TWF2/MTPN",4
"GO:0006091","GO:0006091","generation of precursor metabolites and energy","21/401","490/18723",0.00214887384350862,0.0482316597360923,0.0422452776901512,"GAPDH/PGD/SLC4A4/GALK1/TRAP1/FH/SLC25A13/ADH5/STAT3/AKR1A1/ACO1/ACADVL/GFPT1/EPM2AIP1/ACADM/ACSS3/GFPT2/CIAPIN1/NDUFA13/TACO1/NDOR1",21
"GO:0071214","GO:0071214","cellular response to abiotic stimulus","16/401","331/18723",0.00218915631553218,0.0485742512754941,0.0425453477021623,"XRCC6/PARP1/DDB1/PTPN11/TP53BP1/TNKS1BP1/AGT/BAX/MTPN/CASP3/RCSD1/ADIRF/PRKCD/PKD2/BLM/CREBBP",16
"GO:0104004","GO:0104004","cellular response to environmental stimulus","16/401","331/18723",0.00218915631553218,0.0485742512754941,0.0425453477021623,"XRCC6/PARP1/DDB1/PTPN11/TP53BP1/TNKS1BP1/AGT/BAX/MTPN/CASP3/RCSD1/ADIRF/PRKCD/PKD2/BLM/CREBBP",16
