"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099059","GO:0099059","integral component of presynaptic active zone membrane","2/177","13/19550",0.00595408187527813,0.017756863645741,0.0102054128090468,"ATP2B1/NPTN",2
"GO:0032590","GO:0032590","dendrite membrane","3/177","43/19550",0.00690371826742752,0.0202355260922445,0.0116299759518131,"ATP2B1/ATP2B2/HPCA",3
"GO:0033268","GO:0033268","node of Ranvier","2/177","14/19550",0.00690529822138906,0.0202355260922445,0.0116299759518131,"NFASC/BIN1",2
"GO:0001772","GO:0001772","immunological synapse","3/177","44/19550",0.00736024017140217,0.0213827667048494,0.0122893302317423,"ATP2B1/CORO1A/NPTN",3
"GO:0042588","GO:0042588","zymogen granule","2/177","15/19550",0.00792050878129718,0.0228137731563859,0.0131117734211307,"VAMP2/SCAMP1",2
"GO:0045335","GO:0045335","phagocytic vesicle","5/177","137/19550",0.00822448306538415,0.0234885660426649,0.0134995975381863,"STXBP1/CORO1A/ATP6V0A1/ANXA11/ATP6V0D1",5
"GO:0042383","GO:0042383","sarcolemma","5/177","138/19550",0.00847267917320297,0.0239940578266336,0.0137901191319712,"ATP1A1/PPP3CA/ATP1B1/BIN1/PPP3R1",5
"GO:0032591","GO:0032591","dendritic spine membrane","2/177","16/19550",0.00899849023070053,0.0252707600645507,0.01452387896885,"ATP2B1/ATP2B2",2
"GO:0045334","GO:0045334","clathrin-coated endocytic vesicle","4/177","91/19550",0.0094232274555355,0.0262448566323592,0.0150837220688867,"VAMP2/SH3GL2/SYT1/CPNE6",4
"GO:0005767","GO:0005767","secondary lysosome","2/177","17/19550",0.0101380359324308,0.0277765699937332,0.0159640446004901,"FTL/FTH1",2
"GO:0098945","GO:0098945","intrinsic component of presynaptic active zone membrane","2/177","17/19550",0.0101380359324308,0.0277765699937332,0.0159640446004901,"ATP2B1/NPTN",2
"GO:0014704","GO:0014704","intercalated disc","3/177","50/19550",0.0104711992488693,0.0284580173134594,0.0163556932240404,"ATP1A1/YWHAH/ATP1B1",3
"GO:0030315","GO:0030315","T-tubule","3/177","51/19550",0.0110528545829014,0.0297984959555021,0.0171261073116114,"ATP1A1/ATP1B1/BIN1",3
"GO:0031362","GO:0031362","anchored component of external side of plasma membrane","2/177","20/19550",0.0139142383216691,0.0372150659873212,0.021388637019107,"CD59/PRNP",2
"GO:0099240","GO:0099240","intrinsic component of synaptic membrane","5/177","163/19550",0.0164754947565908,0.0437184388422921,0.0251263243697697,"ATP2B1/CNTN1/STX1A/PRRT2/NPTN",5
"GO:0005865","GO:0005865","striated muscle thin filament","2/177","22/19550",0.0167181391249354,0.0440157256648691,0.0252971842022049,"TPM3/TMOD2",2
"GO:0016328","GO:0016328","lateral plasma membrane","3/177","61/19550",0.0178909626029424,0.0467384061797798,0.0268619919946259,"ATP1A1/ATP6V1B1/ATP1B1",3
"GO:0016323","GO:0016323","basolateral plasma membrane","6/177","231/19550",0.0188556181375322,0.0488795639411412,0.0280925808688739,"ATP1A1/ATP2B1/ATP2B2/ATP6V1B1/ATP1B1/NDRG4",6
