"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006638","GO:0006638","neutral lipid metabolic process","4/51","129/18723",0.000418317161829916,0.00305498290912151,0.00198483820804466,"C3/APOA1/APOA4/APOA2",4
"GO:0015918","GO:0015918","sterol transport","4/51","130/18723",0.000430734760341458,0.00312201736067042,0.00202839083817307,"APOA1/APOA4/APOA2/PON1",4
"GO:0045916","GO:0045916","negative regulation of complement activation","2/51","12/18723",0.000471821611716046,0.00339429875891245,0.00220529347188568,"A2M/SERPING1",2
"GO:0007586","GO:0007586","digestion","4/51","137/18723",0.000525148775971968,0.00372237808850719,0.00241844831039722,"APOA1/SERPINA3/APOA4/APOA2",4
"GO:0008203","GO:0008203","cholesterol metabolic process","4/51","137/18723",0.000525148775971968,0.00372237808850719,0.00241844831039722,"APOA1/APOA4/APOA2/PON1",4
"GO:0016322","GO:0016322","neuron remodeling","2/51","13/18723",0.000556636119969366,0.00388838564964108,0.00252630428208828,"C3/C1QA",2
"GO:0018206","GO:0018206","peptidyl-methionine modification","2/51","13/18723",0.000556636119969366,0.00388838564964108,0.00252630428208828,"APOA1/APOA2",2
"GO:0050994","GO:0050994","regulation of lipid catabolic process","3/51","61/18723",0.000613048520618128,0.00425164585522213,0.00276231631781739,"APOA1/APOA4/APOA2",3
"GO:0010896","GO:0010896","regulation of triglyceride catabolic process","2/51","14/18723",0.000648277871264117,0.00440098498520147,0.00285934272351482,"APOA1/APOA4",2
"GO:0018158","GO:0018158","protein oxidation","2/51","14/18723",0.000648277871264117,0.00440098498520147,0.00285934272351482,"APOA1/APOA2",2
"GO:1901678","GO:1901678","iron coordination entity transport","2/51","14/18723",0.000648277871264117,0.00440098498520147,0.00285934272351482,"HPX/HRG",2
"GO:0046486","GO:0046486","glycerolipid metabolic process","6/51","392/18723",0.000658804144954225,0.00444116920095016,0.00288545061647232,"C3/APOA1/FABP5/APOA4/APOA2/PON1",6
"GO:1902652","GO:1902652","secondary alcohol metabolic process","4/51","147/18723",0.000684391133632533,0.00458161842237335,0.0029767012025684,"APOA1/APOA4/APOA2/PON1",4
"GO:0032368","GO:0032368","regulation of lipid transport","4/51","149/18723",0.000719923300064269,0.00475346617302709,0.00308835157561817,"APOA1/APOA4/APOA2/PON1",4
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process","4/51","149/18723",0.000719923300064269,0.00475346617302709,0.00308835157561817,"APOA1/APOA4/F2/APOA2",4
"GO:0046503","GO:0046503","glycerolipid catabolic process","3/51","65/18723",0.000738361809889887,0.00484204615465205,0.0031459024481524,"APOA1/APOA4/APOA2",3
"GO:0034384","GO:0034384","high-density lipoprotein particle clearance","2/51","15/18723",0.00074671051005269,0.00486370899791077,0.00315997690954019,"APOA1/APOA2",2
"GO:0016125","GO:0016125","sterol metabolic process","4/51","152/18723",0.000775644959684308,0.00501826671903136,0.00326039386091249,"APOA1/APOA4/APOA2/PON1",4
"GO:0006879","GO:0006879","cellular iron ion homeostasis","3/51","67/18723",0.00080668631972256,0.00518430408141699,0.00336826919463104,"TF/HPX/CP",3
"GO:0002921","GO:0002921","negative regulation of humoral immune response","2/51","16/18723",0.000851897821467746,0.00543860595956892,0.00353349044108267,"A2M/SERPING1",2
"GO:0032103","GO:0032103","positive regulation of response to external stimulus","6/51","427/18723",0.00102716792487906,0.00651440710252248,0.00423244401179392,"C3/HPX/PLG/F2/HRG/SERPINF2",6
"GO:0060192","GO:0060192","negative regulation of lipase activity","2/51","18/18723",0.00108239230327547,0.00681977895658534,0.00443084568592299,"APOA1/APOA2",2
"GO:0002683","GO:0002683","negative regulation of immune system process","6/51","434/18723",0.00111684689212992,0.00699117145463148,0.0045422002789973,"A2M/APOA1/PGLYRP2/APOA2/SERPING1/C1QC",6
"GO:0046890","GO:0046890","regulation of lipid biosynthetic process","4/51","171/18723",0.0012015117782614,0.00747262809189672,0.00485500514815304,"C3/APOA1/FABP5/APOA4",4
"GO:0031647","GO:0031647","regulation of protein stability","5/51","298/18723",0.00127479378361258,0.00787757184232389,0.00511809919871448,"TF/CRYAB/APOA1/APOA2/AFM",5
"GO:0010876","GO:0010876","lipid localization","6/51","448/18723",0.00131420498290774,0.00806938600970104,0.00524272185605167,"C3/APOA1/FABP5/APOA4/APOA2/PON1",6
"GO:0051004","GO:0051004","regulation of lipoprotein lipase activity","2/51","20/18723",0.00133947439343366,0.00817248933715222,0.00530970862153917,"APOA1/APOA4",2
"GO:0006650","GO:0006650","glycerophospholipid metabolic process","5/51","306/18723",0.00143306684997241,0.00868853109039876,0.00564498361955368,"APOA1/FABP5/APOA4/APOA2/PON1",5
"GO:2000047","GO:2000047","regulation of cell-cell adhesion mediated by cadherin","2/51","21/18723",0.00147789673578379,0.00890432783309735,0.00578518788020629,"PLG/SERPINF2",2
"GO:0055072","GO:0055072","iron ion homeostasis","3/51","85/18723",0.00160693347240639,0.00956224609506026,0.00621264078025863,"TF/HPX/CP",3
"GO:0097006","GO:0097006","regulation of plasma lipoprotein particle levels","3/51","85/18723",0.00160693347240639,0.00956224609506026,0.00621264078025863,"APOA1/APOA4/APOA2",3
"GO:0008202","GO:0008202","steroid metabolic process","5/51","319/18723",0.00172063176430767,0.0101760062625312,0.00661140393776598,"APOA1/APOA4/GC/APOA2/PON1",5
"GO:0045723","GO:0045723","positive regulation of fatty acid biosynthetic process","2/51","23/18723",0.00177432711127058,0.0103663717288778,0.00673508536654543,"APOA1/APOA4",2
"GO:0090208","GO:0090208","positive regulation of triglyceride metabolic process","2/51","23/18723",0.00177432711127058,0.0103663717288778,0.00673508536654543,"APOA1/APOA4",2
"GO:0050821","GO:0050821","protein stabilization","4/51","191/18723",0.0018037026215681,0.0104745140192268,0.00680534597230831,"CRYAB/APOA1/APOA2/AFM",4
"GO:0002438","GO:0002438","acute inflammatory response to antigenic stimulus","2/51","24/18723",0.00193226479483678,0.011087519417992,0.00720361875268099,"C3/SERPINC1",2
"GO:0002922","GO:0002922","positive regulation of humoral immune response","2/51","24/18723",0.00193226479483678,0.011087519417992,0.00720361875268099,"C3/HPX",2
"GO:0060191","GO:0060191","regulation of lipase activity","3/51","91/18723",0.00195396764658627,0.0111457089426578,0.00724142478803382,"APOA1/APOA4/APOA2",3
"GO:0019217","GO:0019217","regulation of fatty acid metabolic process","3/51","93/18723",0.00207920289083772,0.0117903034515739,0.00766022117677056,"APOA1/FABP5/APOA4",3
"GO:0051702","GO:0051702","biological process involved in interaction with symbiont","3/51","94/18723",0.00214365094189322,0.0120846754852928,0.00785147621068924,"PLG/F2/HRG",3
"GO:0010875","GO:0010875","positive regulation of cholesterol efflux","2/51","26/18723",0.00226741030397727,0.0125388822804898,0.00814657671641342,"APOA1/PON1",2
"GO:0045745","GO:0045745","positive regulation of G protein-coupled receptor signaling pathway","2/51","26/18723",0.00226741030397727,0.0125388822804898,0.00814657671641342,"C3/F2",2
"GO:0015914","GO:0015914","phospholipid transport","3/51","96/18723",0.00227624937664492,0.0125388822804898,0.00814657671641342,"APOA1/APOA4/APOA2",3
"GO:0042632","GO:0042632","cholesterol homeostasis","3/51","96/18723",0.00227624937664492,0.0125388822804898,0.00814657671641342,"APOA1/APOA4/APOA2",3
"GO:0055092","GO:0055092","sterol homeostasis","3/51","97/18723",0.00234441608013017,0.0128410062570766,0.00834286822773596,"APOA1/APOA4/APOA2",3
"GO:0002719","GO:0002719","negative regulation of cytokine production involved in immune response","2/51","27/18723",0.00244454859748167,0.0132390159998446,0.00860145721763214,"APOA1/APOA2",2
"GO:0032967","GO:0032967","positive regulation of collagen biosynthetic process","2/51","27/18723",0.00244454859748167,0.0132390159998446,0.00860145721763214,"F2/SERPINF2",2
"GO:0019218","GO:0019218","regulation of steroid metabolic process","3/51","100/18723",0.00255648218172563,0.0136913823510195,0.00889536197734942,"APOA1/APOA4/APOA2",3
"GO:0045807","GO:0045807","positive regulation of endocytosis","3/51","100/18723",0.00255648218172563,0.0136913823510195,0.00889536197734942,"C3/TF/CD14",3
"GO:0010714","GO:0010714","positive regulation of collagen metabolic process","2/51","28/18723",0.00262801778770822,0.013919830479949,0.00904378590911737,"F2/SERPINF2",2
"GO:0044331","GO:0044331","cell-cell adhesion mediated by cadherin","2/51","28/18723",0.00262801778770822,0.013919830479949,0.00904378590911737,"PLG/SERPINF2",2
"GO:0006066","GO:0006066","alcohol metabolic process","5/51","353/18723",0.0026720768220527,0.0140758582320153,0.00914515794720368,"APOA1/TTR/APOA4/APOA2/PON1",5
"GO:0019433","GO:0019433","triglyceride catabolic process","2/51","29/18723",0.0028177834461572,0.0146039959252449,0.00948829174003133,"APOA1/APOA4",2
"GO:0051873","GO:0051873","killing by host of symbiont cells","2/51","29/18723",0.0028177834461572,0.0146039959252449,0.00948829174003133,"F2/HRG",2
"GO:0051883","GO:0051883","killing of cells in other organism involved in symbiotic interaction","2/51","29/18723",0.0028177834461572,0.0146039959252449,0.00948829174003133,"F2/HRG",2
"GO:0002824","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","3/51","107/18723",0.00309642859440371,0.0159623377807763,0.0103708134740794,"C3/HPX/AZGP1",3
"GO:0030212","GO:0030212","hyaluronan metabolic process","2/51","31/18723",0.00321606712424884,0.0164908973817866,0.0107142213825759,"ITIH1/ITIH2",2
"GO:1905954","GO:1905954","positive regulation of lipid localization","3/51","110/18723",0.00334765580376314,0.017074815845649,0.011093596230794,"C3/APOA1/PON1",3
"GO:0010039","GO:0010039","response to iron ion","2/51","32/18723",0.00342451695606108,0.0173749176086467,0.0112885738994811,"TF/C1QA",2
"GO:0002821","GO:0002821","positive regulation of adaptive immune response","3/51","112/18723",0.00352188979941571,0.0177754019195641,0.0115487706291119,"C3/HPX/AZGP1",3
"GO:0002708","GO:0002708","positive regulation of lymphocyte mediated immunity","3/51","113/18723",0.00361105204153187,0.0181304904585246,0.0117794734907427,"C3/HPX/AZGP1",3
"GO:0006644","GO:0006644","phospholipid metabolic process","5/51","383/18723",0.00378808644243795,0.0188501769602796,0.0122470575358881,"APOA1/FABP5/APOA4/APOA2/PON1",5
"GO:0046916","GO:0046916","cellular transition metal ion homeostasis","3/51","115/18723",0.00379350034262887,0.0188501769602796,0.0122470575358881,"TF/HPX/CP",3
"GO:0030203","GO:0030203","glycosaminoglycan metabolic process","3/51","118/18723",0.00407757989931732,0.0201578821689328,0.0130966803783741,"ITIH1/ITIH2/PGLYRP2",3
"GO:0006869","GO:0006869","lipid transport","5/51","398/18723",0.00445676411260623,0.0219200030844511,0.0142415394575763,"APOA1/FABP5/APOA4/APOA2/PON1",5
"GO:0032373","GO:0032373","positive regulation of sterol transport","2/51","38/18723",0.00480340080942595,0.023386254445892,0.0151941705561321,"APOA1/PON1",2
"GO:0032376","GO:0032376","positive regulation of cholesterol transport","2/51","38/18723",0.00480340080942595,0.023386254445892,0.0151941705561321,"APOA1/PON1",2
"GO:0045017","GO:0045017","glycerolipid biosynthetic process","4/51","252/18723",0.0048778416292684,0.0236293433699233,0.0153521066882555,"C3/APOA1/FABP5/APOA2",4
"GO:0002701","GO:0002701","negative regulation of production of molecular mediator of immune response","2/51","39/18723",0.00505426688272917,0.0242403645519946,0.0157490903127722,"APOA1/APOA2",2
"GO:0045923","GO:0045923","positive regulation of fatty acid metabolic process","2/51","39/18723",0.00505426688272917,0.0242403645519946,0.0157490903127722,"APOA1/APOA4",2
"GO:0006022","GO:0006022","aminoglycan metabolic process","3/51","129/18723",0.00522858438523857,0.0249522541949009,0.0162116086983687,"ITIH1/ITIH2/PGLYRP2",3
"GO:0002714","GO:0002714","positive regulation of B cell mediated immunity","2/51","40/18723",0.00531105946879243,0.0249749333069068,0.0162263434348215,"C3/HPX",2
"GO:0002891","GO:0002891","positive regulation of immunoglobulin mediated immune response","2/51","40/18723",0.00531105946879243,0.0249749333069068,0.0162263434348215,"C3/HPX",2
"GO:0010543","GO:0010543","regulation of platelet activation","2/51","40/18723",0.00531105946879243,0.0249749333069068,0.0162263434348215,"F2/HRG",2
"GO:0010565","GO:0010565","regulation of cellular ketone metabolic process","3/51","133/18723",0.0056907877424425,0.0266306766199736,0.0173020884351215,"APOA1/FABP5/APOA4",3
"GO:0002705","GO:0002705","positive regulation of leukocyte mediated immunity","3/51","134/18723",0.00581004894076879,0.0268189065341555,0.0174243823846064,"C3/HPX/AZGP1",3
"GO:0032965","GO:0032965","regulation of collagen biosynthetic process","2/51","42/18723",0.00584229291719156,0.0268189065341555,0.0174243823846064,"F2/SERPINF2",2
"GO:0055090","GO:0055090","acylglycerol homeostasis","2/51","42/18723",0.00584229291719156,0.0268189065341555,0.0174243823846064,"APOA1/APOA4",2
"GO:0070328","GO:0070328","triglyceride homeostasis","2/51","42/18723",0.00584229291719156,0.0268189065341555,0.0174243823846064,"APOA1/APOA4",2
"GO:0042157","GO:0042157","lipoprotein metabolic process","3/51","135/18723",0.00593080450803751,0.0270961874206074,0.0176045332116853,"APOA1/APOA4/APOA2",3
"GO:0055076","GO:0055076","transition metal ion homeostasis","3/51","138/18723",0.00630208693373348,0.0286566594533918,0.0186183799680805,"TF/HPX/CP",3
"GO:0015748","GO:0015748","organophosphate ester transport","3/51","140/18723",0.00655716992325192,0.029676581248896,0.0192810284375335,"APOA1/APOA4/APOA2",3
"GO:0042551","GO:0042551","neuron maturation","2/51","45/18723",0.00668277492127361,0.0301037150659241,0.0195585394892169,"C3/C1QA",2
"GO:0022411","GO:0022411","cellular component disassembly","5/51","443/18723",0.00696652431566711,0.0312359508851307,0.0202941589611845,"C3/PLG/C1QB/C1QC/C1QA",5
"GO:0010712","GO:0010712","regulation of collagen metabolic process","2/51","47/18723",0.00727180690143953,0.0324538048749431,0.0210854050017374,"F2/SERPINF2",2
"GO:0015850","GO:0015850","organic hydroxy compound transport","4/51","284/18723",0.00740411582135789,0.0328920168285208,0.0213701135760754,"APOA1/APOA4/APOA2/PON1",4
"GO:0044403","GO:0044403","biological process involved in symbiotic interaction","4/51","290/18723",0.00795817391131948,0.0351911910573944,0.0228638989726465,"PLG/F2/HRG/PGLYRP2",4
"GO:0010874","GO:0010874","regulation of cholesterol efflux","2/51","51/18723",0.00851762488424302,0.0373226835836831,0.0242487406991608,"APOA1/PON1",2
"GO:0032964","GO:0032964","collagen biosynthetic process","2/51","51/18723",0.00851762488424302,0.0373226835836831,0.0242487406991608,"F2/SERPINF2",2
"GO:0001819","GO:0001819","positive regulation of cytokine production","5/51","467/18723",0.00864818833169442,0.0377233192387033,0.0245090357578385,"C3/CD14/ORM2/SERPINF2/APOA2",5
"GO:0048260","GO:0048260","positive regulation of receptor-mediated endocytosis","2/51","52/18723",0.00884301004443256,0.0382271824342286,0.0248363982838677,"C3/TF",2
"GO:0051496","GO:0051496","positive regulation of stress fiber assembly","2/51","52/18723",0.00884301004443256,0.0382271824342286,0.0248363982838677,"APOA1/SERPINF2",2
"GO:0034381","GO:0034381","plasma lipoprotein particle clearance","2/51","53/18723",0.00917390462411371,0.0394805538287751,0.0256507201661074,"APOA1/APOA2",2
"GO:0007162","GO:0007162","negative regulation of cell adhesion","4/51","303/18723",0.00925092693088558,0.0396350824949942,0.0257511182403599,"APOA1/PLG/HRG/KNG1",4
"GO:0006633","GO:0006633","fatty acid biosynthetic process","3/51","163/18723",0.00993702346035608,0.0423862416627578,0.0275385605911126,"APOA1/FABP5/APOA4",3
"GO:0002700","GO:0002700","regulation of production of molecular mediator of immune response","3/51","164/18723",0.0101030064841257,0.0429043975801636,0.0278752091725238,"APOA1/HPX/APOA2",3
"GO:0006695","GO:0006695","cholesterol biosynthetic process","2/51","57/18723",0.0105519548603549,0.0444195829055989,0.0288596329207593,"APOA1/APOA4",2
"GO:1902653","GO:1902653","secondary alcohol biosynthetic process","2/51","57/18723",0.0105519548603549,0.0444195829055989,0.0288596329207593,"APOA1/APOA4",2
"GO:0055088","GO:0055088","lipid homeostasis","3/51","167/18723",0.0106106550819592,0.0444724847782987,0.028894003541262,"APOA1/APOA4/APOA2",3
"GO:0002706","GO:0002706","regulation of lymphocyte mediated immunity","3/51","168/18723",0.0107831143284818,0.0448056991924846,0.0291104946708106,"C3/HPX/AZGP1",3
"GO:0002822","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","3/51","168/18723",0.0107831143284818,0.0448056991924846,0.0291104946708106,"C3/HPX/AZGP1",3
"GO:0002712","GO:0002712","regulation of B cell mediated immunity","2/51","60/18723",0.0116418245878357,0.047756250649675,0.031027483224019,"C3/HPX",2
"GO:0002889","GO:0002889","regulation of immunoglobulin mediated immune response","2/51","60/18723",0.0116418245878357,0.047756250649675,0.031027483224019,"C3/HPX",2
"GO:0019731","GO:0019731","antibacterial humoral response","2/51","60/18723",0.0116418245878357,0.047756250649675,0.031027483224019,"TF/IGHA1",2
"GO:0002831","GO:0002831","regulation of response to biotic stimulus","4/51","327/18723",0.0119838183497379,0.0487443075491448,0.031669428905592,"A2M/HPX/HRG/SERPING1",4
"GO:0051235","GO:0051235","maintenance of location","4/51","327/18723",0.0119838183497379,0.0487443075491448,0.031669428905592,"ALB/C3/APOA1/F2",4
"GO:0048771","GO:0048771","tissue remodeling","3/51","175/18723",0.0120360176837118,0.0487509287693201,0.03167373074661,"TF/PLG/HRG",3
"GO:0032757","GO:0032757","positive regulation of interleukin-8 production","2/51","62/18723",0.0123947711865699,0.0499939724847421,0.0324813426822686,"CD14/APOA2",2
