,rank,term,p-value,zscore,combined_score,overlap_genes,q-value,7,8,library
97,98,Mouse 268 ProS up,0.15038366921326862,6.38996138996139,12.10620011280844,['STK39'],0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
98,99,Mouse 238 L5 PT CTX up,0.15175371929718268,2.2820810591104403,4.3028554844698785,"['MGST3', 'MCRS1', 'GLMN']",0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
99,100,Human Inh L1 VIP KLHDC8B up,0.1551484225344114,6.169307238272755,11.495720878882548,['ERO1L'],0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
100,101,Human Inh L2-5 PVALB HHIPL1 up,0.1571307753385726,2.8979472140762463,5.363163840205594,"['RAB12', 'GBAS']",0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
101,102,Mouse 53 Vip down,0.1610576568742777,2.851659451659452,5.207109800376323,"['TPM1', 'PRKACB']",0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
102,103,Mouse 96 Sst up,0.16376042321610196,1.3439046911244736,2.4315949652016986,"['TSFM', 'MOCS2', 'SAR1A', 'GLMN', 'AP3D1', 'RPS27L', 'UFSP2', 'TPD52L2', 'TM9SF4', 'LZTFL1', 'SRM', 'SEC61G', 'CHMP2A', 'NDUFS3', 'ARHGEF1', 'ASCC3', 'NDUFV2']",0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
103,104,Mouse 357 Astro up,0.16459862300701156,5.770706190061029,10.411769846951126,['MT-ATP6'],0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
104,105,Mouse 307 L5 NP CTX down,0.16459862300701156,5.770706190061029,10.411769846951126,['MTCH1'],0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
105,106,Mouse 114 Pvalb up,0.16500258520450625,2.8068181818181817,5.057308544461988,"['MT-ATP6', 'NDUFV2']",0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
106,107,Human Exc L6 FEZF2 PDYN up,0.165239028445231,1.5010915674198186,2.702508510911192,"['TIMM10B', 'CYB5B', 'HM13', 'CFL1', 'ELP3', 'TXN', 'GBAS', 'ERGIC1', 'MYL12B']",0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
107,108,Mouse 118 Pvalb down,0.16896467875857107,2.7633566433566434,4.913429353076276,"['RPL37A', 'ITM2C']",0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
108,109,Human Exc L3-5 RORB LNX2 up,0.16928436109152023,5.59009009009009,9.928980323211665,['CFL1'],0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
109,110,Human Inh L3 PVALB SAMD13 up,0.16928436109152023,5.59009009009009,9.928980323211665,['METAP2'],0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
110,111,Mouse 124 DG up,0.16928436109152023,5.59009009009009,9.928980323211665,['EFNB3'],0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
111,112,Mouse 350 L6b CTX up,0.17095189171336597,2.742123525329632,4.843613223988164,"['GLMN', 'TM9SF4']",0.33579835872268315,0,0,AllenBrainAtlas10xscRNA2021
112,113,Mouse 366 Oligo up,0.17893937908653246,2.6603367003367,4.577663161255457,"['MT-ATP6', 'EFNB3']",0.3483775522038685,0,0,AllenBrainAtlas10xscRNA2021
113,114,Mouse 35 Sncg up,0.1809453904413678,2.6406417112299465,4.51433545311548,"['REXO2', 'METAP2']",0.34919285874649925,0,0,AllenBrainAtlas10xscRNA2021
114,115,Mouse 264 SUB up,0.1869837339271545,2.5832570307390452,4.331433990704884,"['USP15', 'LZTFL1']",0.35611221149576766,0,0,AllenBrainAtlas10xscRNA2021
115,116,Mouse 112 Pvalb down,0.18776825697049568,4.967967967967968,8.309158689911323,['ITM2C'],0.35611221149576766,0,0,AllenBrainAtlas10xscRNA2021
116,117,Human Inh L5-6 PVALB KCNIP2 up,0.19678232834707934,1.7817101051668953,2.896449670811653,"['NDUFS3', 'COX7A2', 'GBAS', 'METAP2']",0.36611480746264485,0,0,AllenBrainAtlas10xscRNA2021
117,118,Mouse 24 Ndnf HPF down,0.1968567609736774,4.706021811284969,7.648598029845743,['PRKACB'],0.36611480746264485,0,0,AllenBrainAtlas10xscRNA2021
118,119,Human Inh L1-6 LAMP5 CA1 up,0.2013631441044547,4.585123585123585,7.348326827498552,['ITM2C'],0.36611480746264485,0,0,AllenBrainAtlas10xscRNA2021
119,120,Mouse 104 Sst down,0.2013631441044547,4.585123585123585,7.348326827498552,['ITM2C'],0.36611480746264485,0,0,AllenBrainAtlas10xscRNA2021
120,121,Mouse 234 L3 RSP-ACA up,0.2013631441044547,4.585123585123585,7.348326827498552,['MT-ATP6'],0.36611480746264485,0,0,AllenBrainAtlas10xscRNA2021
121,122,Mouse 298 CA3 up,0.20348776143347028,1.6338240016224164,2.6012919304940167,"['GLRX3', 'VPS4B', 'TSC2', 'REXO2', 'METAP2']",0.36694514356855296,0,0,AllenBrainAtlas10xscRNA2021
122,123,Mouse 106 Pvalb down,0.21030086689722544,4.361019556141508,6.7997717913514455,['ITM2C'],0.3720558218882506,0,0,AllenBrainAtlas10xscRNA2021
123,124,Mouse 117 Pvalb down,0.21030086689722544,4.361019556141508,6.7997717913514455,['ITM2C'],0.3720558218882506,0,0,AllenBrainAtlas10xscRNA2021
124,125,Mouse 302 CA2-IG-FC up,0.21139535334559692,2.3765201685731485,3.6931721974211595,"['DLAT', 'SRM']",0.3720558218882506,0,0,AllenBrainAtlas10xscRNA2021
125,126,Human Inh L1 PVALB SST ASIC4 down,0.21755038013496866,2.32987012987013,3.5538087422262272,"['PCCA', 'SRP9']",0.37984987007692944,0,0,AllenBrainAtlas10xscRNA2021
126,127,Human Inh L1-5 VIP CD27-AS1 down,0.22352190294520075,4.063063063063063,6.08746745368368,['TM9SF4'],0.3832979739349107,0,0,AllenBrainAtlas10xscRNA2021
127,128,Mouse 4 Lamp5 Lhx6 up,0.22352190294520075,4.063063063063063,6.08746745368368,['SEC61G'],0.3832979739349107,0,0,AllenBrainAtlas10xscRNA2021
128,129,Human Exc L5 FEZF2 NREP-AS1 up,0.22478852342342348,1.8665121742166915,2.7859471393268866,"['TPM1', 'GBAS', 'REXO2']",0.3832979739349107,0,0,AllenBrainAtlas10xscRNA2021
129,130,Mouse 30 Sncg up,0.22649425732517453,1.496135328562134,2.2218143575208176,"['SAR1A', 'GLRX3', 'SEC61G', 'NDUFV2', 'REXO2', 'METAP2']",0.3832979739349107,0,0,AllenBrainAtlas10xscRNA2021
130,131,Mouse 108 Pvalb down,0.2322138132968934,3.8860164512338424,5.673959884798431,['ITM2C'],0.3841130746264402,0,0,AllenBrainAtlas10xscRNA2021
131,132,Mouse 302 CA2-IG-FC down,0.2322138132968934,3.8860164512338424,5.673959884798431,['PRKACB'],0.3841130746264402,0,0,AllenBrainAtlas10xscRNA2021
132,133,Mouse 306 L5 NP CTX down,0.2322138132968934,3.8860164512338424,5.673959884798431,['MT-ATP6'],0.3841130746264402,0,0,AllenBrainAtlas10xscRNA2021
133,134,Human Exc L3-5 FEZF2 LINC01107 up,0.23445908369010973,1.3048119402985074,1.8925960415773562,"['CYB5B', 'ERCC4', 'RTCA', 'HM13', 'AP3D1', 'RPS27L', 'ATP5I', 'ELP3', 'NDUFV2', 'GBAS', 'REXO2', 'TM9SF4']",0.3849328239688369,0,0,AllenBrainAtlas10xscRNA2021
134,135,Mouse 282 CA1 up,0.24036388786320112,1.629462041226747,2.3229632115734495,"['GLRX3', 'GORASP2', 'ASCC3', 'NDUFV2']",0.3882482210957143,0,0,AllenBrainAtlas10xscRNA2021
135,136,Human Inh L1-3 VIP FNDC1 up,0.24080928525036113,3.7237237237237237,5.301651675040672,['THTPA'],0.3882482210957143,0,0,AllenBrainAtlas10xscRNA2021
136,137,Mouse 28 Sncg up,0.24256499642463505,1.791002468834771,2.5369291673097285,"['RPLP2', 'ASCC3', 'METAP2']",0.3882482210957143,0,0,AllenBrainAtlas10xscRNA2021
137,138,Human Inh L5-6 PVALB SST CRHR2 up,0.24507118869589983,3.647545504688362,5.129202360192396,['METAP2'],0.3882482210957143,0,0,AllenBrainAtlas10xscRNA2021
138,139,Human Inh L3-5 VIP IGDCC3 down,0.24930937929220168,3.5744144144144143,4.965078469364473,['STK39'],0.3882482210957143,0,0,AllenBrainAtlas10xscRNA2021
139,140,Mouse 107 Pvalb down,0.24930937929220168,3.5744144144144143,4.965078469364473,['ITM2C'],0.3882482210957143,0,0,AllenBrainAtlas10xscRNA2021
140,141,Mouse 309 L5 NP CTX down,0.24930937929220168,3.5744144144144143,4.965078469364473,['MTCH1'],0.3882482210957143,0,0,AllenBrainAtlas10xscRNA2021
141,142,Mouse 113 Pvalb up,0.25059657907087013,2.1088770053475936,2.9184978482414348,"['NDUFV2', 'METAP2']",0.3882482210957143,0,0,AllenBrainAtlas10xscRNA2021
142,143,Mouse 31 Sncg up,0.25253079091681957,1.4996034646306,2.063787419478218,"['GLRX3', 'SEC61G', 'NDUFV2', 'REXO2', 'METAP2']",0.38850890910279934,0,0,AllenBrainAtlas10xscRNA2021
143,144,Human Exc L5 THEMIS RGPD6 up,0.26207616996320493,1.7157132004908549,2.2975460196126374,"['CYB5B', 'HM13', 'RAB12']",0.4003941485548964,0,0,AllenBrainAtlas10xscRNA2021
144,145,Mouse 54 Vip down,0.2651171091781443,2.0247560349255265,2.6880329650656627,"['ARL3', 'ACTG1']",0.4020989703395794,0,0,AllenBrainAtlas10xscRNA2021
145,146,Human Exc L3 LAMP5 CARM1P1 up,0.26719231476118716,2.0132788559754853,2.657098455887024,"['HM13', 'RAB12']",0.4020989703395794,0,0,AllenBrainAtlas10xscRNA2021
146,147,Mouse 345 L6b CTX up,0.26952410560195933,1.4595040821581666,1.9135520759828732,"['NDUFS3', 'AP3D1', 'REXO2', 'TM9SF4', 'METAP2']",0.4020989703395794,0,0,AllenBrainAtlas10xscRNA2021
147,148,Mouse 365 Oligo up,0.2711521127885028,1.6830275229357798,2.1964776725802655,"['MT-ATP6', 'EFNB3', 'STK39']",0.4020989703395794,0,0,AllenBrainAtlas10xscRNA2021
148,149,Human Inh L1 SST P4HA3 up,0.274247825732366,3.1904761904761907,4.127592772849137,['SEC61G'],0.4020989703395794,0,0,AllenBrainAtlas10xscRNA2021
149,150,Mouse 70 Sst up,0.274247825732366,3.1904761904761907,4.127592772849137,['PCCA'],0.4020989703395794,0,0,AllenBrainAtlas10xscRNA2021
150,151,Mouse 303 L5 NP CTX down,0.27832364784784414,3.1343448711869764,4.008735070760766,['MT-ATP6'],0.4020989703395794,0,0,AllenBrainAtlas10xscRNA2021
151,152,Mouse 340 L6b CTX up,0.278743032368779,1.656711362032463,2.116390701416038,"['GLMN', 'TM9SF4', 'LZTFL1']",0.4020989703395794,0,0,AllenBrainAtlas10xscRNA2021
152,153,Mouse 109 Pvalb up,0.279641556645253,1.9470355731225297,2.481003557941422,"['MT-ATP6', 'NDUFV2']",0.4020989703395794,0,0,AllenBrainAtlas10xscRNA2021
153,154,Mouse 348 L6b CTX up,0.2817155114912351,1.9364127764127763,2.453159129737878,"['GLMN', 'ELP3']",0.4024507307017644,0,0,AllenBrainAtlas10xscRNA2021
154,155,Mouse 29 Sncg up,0.2883085600904321,1.3304531085353004,1.6547164395698994,"['TIGAR', 'ELP3', 'ASCC3', 'NDUFV2', 'REXO2', 'LZTFL1', 'METAP2']",0.40637850183263413,0,0,AllenBrainAtlas10xscRNA2021
155,156,Mouse 111 Pvalb up,0.2897101799585101,1.4911633625326572,1.8473638702676511,"['PCCA', 'GLMN', 'NDUFV2', 'METAP2']",0.40637850183263413,0,0,AllenBrainAtlas10xscRNA2021
156,157,Mouse 129 L2/3 IT APr down,0.2900064763078344,1.895045695045695,2.3457861494785215,"['ATP5B', 'MTCH1']",0.40637850183263413,0,0,AllenBrainAtlas10xscRNA2021
157,158,Mouse 6 Lamp5 Lhx6 up,0.30448807384619386,1.8267161410018553,2.172190833436246,"['SEC61G', 'DLAT']",0.42397073573520666,0,0,AllenBrainAtlas10xscRNA2021
158,159,Mouse 34 Sncg up,0.31785453081757564,2.6651875756353367,3.0547352592063763,['REXO2'],0.4397987218859537,0,0,AllenBrainAtlas10xscRNA2021
159,160,Human Inh L1 LAMP5 RAB11FIP1 up,0.32168757161895645,2.62586115527292,2.9781847075347017,['SRM'],0.4423204109760651,0,0,AllenBrainAtlas10xscRNA2021
160,161,Human Inh L5-6 LAMP5 CRABP1 up,0.325499265377065,2.587674631152892,2.9043932597474,['ITM2C'],0.4444401263545625,0,0,AllenBrainAtlas10xscRNA2021
161,162,Human Exc L5-6 FEZF2 IFNG-AS1 up,0.3292897299808804,2.5505791505791504,2.8332273881235692,['ITM2C'],0.4444401263545625,0,0,AllenBrainAtlas10xscRNA2021
162,163,Mouse 370 Endo up,0.3292897299808804,2.5505791505791504,2.8332273881235692,['TPM4'],0.4444401263545625,0,0,AllenBrainAtlas10xscRNA2021
163,164,Mouse 356 Astro up,0.33305908255277417,2.5145286131201625,2.7645617204222845,['MT-ATP6'],0.4467865741561605,0,0,AllenBrainAtlas10xscRNA2021
164,165,Mouse 182 L2/3 IT CTX up,0.3442416301674237,2.4122230338446555,2.572422275085089,['TSNAX'],0.4565347488422711,0,0,AllenBrainAtlas10xscRNA2021
165,166,Mouse 97 Sst up,0.34447621958098634,1.2239665096807955,1.3044180972718562,"['TIGAR', 'PCCA', 'RTCA', 'CHMP2A', 'NDUFV2', 'TM9SF4', 'METAP2', 'ERO1L']",0.4565347488422711,0,0,AllenBrainAtlas10xscRNA2021
166,167,Mouse 122 DG down,0.34761515171493546,1.4518720555417803,1.534134105582318,"['PCLO', 'RPL37A', 'HDGF']",0.4576953178147611,0,0,AllenBrainAtlas10xscRNA2021
167,168,Human Inh L3-5 SST CDH3 down,0.3515932214122483,2.34850640113798,2.454847693044528,['PCCA'],0.4576953178147611,0,0,AllenBrainAtlas10xscRNA2021
168,169,Mouse 296 CA3 up,0.3515932214122483,2.34850640113798,2.454847693044528,['EFNB3'],0.4576953178147611,0,0,AllenBrainAtlas10xscRNA2021
169,170,Mouse 263 SUB up,0.3568007406263626,1.428264688658989,1.4719378842720965,"['PCCA', 'NDUFV2', 'LZTFL1']",0.46174213492823396,0,0,AllenBrainAtlas10xscRNA2021
170,171,Human Inh L5-6 SST PIK3CD down,0.3624677212018948,2.2589804994868286,2.29245825980257,['EIF1'],0.4636215038628887,0,0,AllenBrainAtlas10xscRNA2021
171,172,Mouse 156 L2 IT ProS up,0.3624677212018948,2.2589804994868286,2.29245825980257,['ASCC3'],0.4636215038628887,0,0,AllenBrainAtlas10xscRNA2021
172,173,Mouse 17 Pax6 down,0.3696167714855899,2.202980758536314,2.1926015531455243,['ITM2C'],0.46911890973102194,0,0,AllenBrainAtlas10xscRNA2021
173,174,Human Astro L1-6 FGFR3 PLCG1 down,0.37103041042362644,1.231423513665213,1.2209210115270366,"['USP15', 'PPA2', 'PCCA', 'ASH1L', 'PRKACB', 'MTDH']",0.46911890973102194,0,0,AllenBrainAtlas10xscRNA2021
174,175,Human Exc L5-6 FEZF2 SH2D1B up,0.37379734245901924,1.5539920948616601,1.5291927019341012,"['RAB12', 'RPL37A']",0.46991665909133845,0,0,AllenBrainAtlas10xscRNA2021
175,176,Mouse 124 DG down,0.3797950892757639,1.5337495122902849,1.48485880861633,"['SCOC', 'MAP1LC3A']",0.4715587786480897,0,0,AllenBrainAtlas10xscRNA2021
176,177,Mouse 46 Vip down,0.3801916348869975,2.123981123981124,2.0540593490024577,['PRKACB'],0.4715587786480897,0,0,AllenBrainAtlas10xscRNA2021
177,178,Human Exc L5-6 FEZF2 OR1L8 up,0.38312060313147633,1.213978448826611,1.1646975383921765,"['CYB5B', 'TPM4', 'HM13', 'CFL1', 'UFSP2', 'ERGIC1']",0.4715587786480897,0,0,AllenBrainAtlas10xscRNA2021
178,179,Mouse 310 L5 NP CTX up,0.3836773699000366,2.098887122416534,2.0106357656935216,['GLMN'],0.4715587786480897,0,0,AllenBrainAtlas10xscRNA2021
179,180,Mouse 148 L2 IT PAR up,0.39059065905737816,2.0504297400849123,1.9275991056771415,['LZTFL1'],0.47625737707099686,0,0,AllenBrainAtlas10xscRNA2021
180,181,Mouse 63 Sst Chodl up,0.3918299329538656,1.3443471062978547,1.2595556092035514,"['RPLP2', 'ASCC3', 'METAP2']",0.47625737707099686,0,0,AllenBrainAtlas10xscRNA2021
181,182,Mouse 261 L6 Car3 up,0.3978804058084875,1.3307305301978283,1.2264063224175255,"['PPA2', 'GLRX3', 'REXO2']",0.4809543366915783,0,0,AllenBrainAtlas10xscRNA2021
182,183,Mouse 50 Vip down,0.4108727339662438,1.917562724014337,1.705617895170707,['PRKACB'],0.4939453632381073,0,0,AllenBrainAtlas10xscRNA2021
183,184,Human Exc L5 FEZF2 RNF144A-AS1 up,0.4141874193272811,1.8970672800460036,1.6721447304138284,['UFSP2'],0.49522408832609693,0,0,AllenBrainAtlas10xscRNA2021
184,185,Human Inh L3-6 VIP ZIM2-AS1 up,0.42402097775340186,1.8381164669824464,1.5770531031708999,['SRM'],0.5015200881672202,0,0,AllenBrainAtlas10xscRNA2021
185,186,Mouse 318 CT SUB down,0.43048561638067023,1.8008008008008007,1.5177894088208939,['TMEM106B'],0.5015200881672202,0,0,AllenBrainAtlas10xscRNA2021
186,187,Human Exc L2-3 RORB CCDC68 up,0.43048561638067023,1.8008008008008007,1.5177894088208939,['LZTFL1'],0.5015200881672202,0,0,AllenBrainAtlas10xscRNA2021
187,188,Mouse 358 Astro up,0.43048561638067023,1.8008008008008007,1.5177894088208939,['MT-ATP6'],0.5015200881672202,0,0,AllenBrainAtlas10xscRNA2021
188,189,Human Exc L5-6 THEMIS SMYD1 up,0.43085134847093004,1.260420939017809,1.0612645332091046,"['CYB5B', 'THTPA', 'RAB12']",0.5015200881672202,0,0,AllenBrainAtlas10xscRNA2021
189,190,Human Oligo L2-6 OPALIN MAP6D1 up,0.4368783380844716,1.764962982784765,1.4615667730033788,['RPL37A'],0.5058591283083356,0,0,AllenBrainAtlas10xscRNA2021
190,191,Mouse 271 ProS up,0.4400479781330113,1.747571100512277,1.4345313399986037,['STK39'],0.5068615454935209,0,0,AllenBrainAtlas10xscRNA2021
191,192,Mouse 21 Ndnf HPF up,0.4609251686140122,1.2967272727272727,1.0043406538414033,"['NDUFV2', 'REXO2']",0.5281434223702223,0,0,AllenBrainAtlas10xscRNA2021
192,193,Mouse 367 Oligo up,0.4866064393525304,1.2330292544825416,0.8881504977328705,"['MT-ATP6', 'EFNB3']",0.5546809153241279,0,0,AllenBrainAtlas10xscRNA2021
193,194,Human Inh L5-6 PVALB ZFPM2-AS1 up,0.4913045851226152,1.496631084866379,1.0636422531375116,['METAP2'],0.5571495295204915,0,0,AllenBrainAtlas10xscRNA2021
194,195,Mouse 112 Pvalb up,0.4941704681386037,1.484084084084084,1.046093389015409,['MT-ATP6'],0.5575256563615016,0,0,AllenBrainAtlas10xscRNA2021
195,196,Mouse 41 Vip down,0.502672456202927,1.4476671793744964,0.9957293746589401,['PRKACB'],0.5642241855338976,0,0,AllenBrainAtlas10xscRNA2021
196,197,Mouse 294 CA3 up,0.506621205816035,1.0438433361510284,0.7098047871449534,"['GORASP2', 'VPS4B', 'AP3D1', 'TSC2', 'DLAT', 'REXO2', 'TM9SF4', 'METAP2']",0.565769874515369,0,0,AllenBrainAtlas10xscRNA2021
197,198,Human Inh L1-2 VIP SCML4 up,0.5137885052765415,1.4017876143860395,0.9335114434514526,['THTPA'],0.5675125792820495,0,0,AllenBrainAtlas10xscRNA2021
198,199,Mouse 295 CA3 up,0.5161698841143505,1.0739623484721523,0.7102320660057371,"['EFNB3', 'NDUFV2', 'REXO2', 'LZTFL1']",0.5675125792820495,0,0,AllenBrainAtlas10xscRNA2021
199,200,Mouse 349 L6b CTX up,0.5165288209592882,1.3907657657657657,0.918773509543211,['GLMN'],0.5675125792820495,0,0,AllenBrainAtlas10xscRNA2021
200,201,Mouse 284 CA1 up,0.5185001292531453,1.1596683446846314,0.7616875661678848,"['TSC2', 'LZTFL1']",0.5675125792820495,0,0,AllenBrainAtlas10xscRNA2021
201,202,Mouse 369 Endo up,0.5405128971409197,1.2988097586637732,0.7990755346454727,['TPM4'],0.5886774127277343,0,0,AllenBrainAtlas10xscRNA2021
202,203,Mouse 71 Sst up,0.5719000049047943,1.0484848484848486,0.5858840222474394,"['PCCA', 'LZTFL1']",0.6197931087638165,0,0,AllenBrainAtlas10xscRNA2021
203,204,Mouse 288 CA1 up,0.6033747479633057,1.0902006300779308,0.5507876766437761,['DSTN'],0.6506982576074865,0,0,AllenBrainAtlas10xscRNA2021
204,205,Human Exc L3-5 FEZF2 ASGR2 up,0.6189131671552206,0.9385822909001716,0.45032267457992226,"['CYB5B', 'HM13', 'GBAS', 'ERGIC1']",0.6641994964592611,0,0,AllenBrainAtlas10xscRNA2021
205,206,Mouse 351 L6b CTX up,0.6238482764767206,0.9512551791372167,0.4488479363816465,"['TIGAR', 'ELP3']",0.6662457321596045,0,0,AllenBrainAtlas10xscRNA2021
206,207,Human Exc L5-6 FEZF2 FILIP1L up,0.633611631022808,1.0032574947829185,0.4578055386345165,['RAB12'],0.6701661481972008,0,0,AllenBrainAtlas10xscRNA2021
207,208,Human Inh L1-6 SST NPY up,0.633611631022808,1.0032574947829185,0.4578055386345165,['CTPS1'],0.6701661481972008,0,0,AllenBrainAtlas10xscRNA2021
208,209,Human Exc L2-3 LINC00507 DSG3 up,0.6458601659184483,0.9700684290848225,0.42408700755319,['ARPC2'],0.6787123160079481,0,0,AllenBrainAtlas10xscRNA2021
209,210,Human Exc L6 THEMIS SLN up,0.647861756189405,0.9647473560517039,0.4187755493768651,['RPL37A'],0.6787123160079481,0,0,AllenBrainAtlas10xscRNA2021
210,211,Mouse 341 L6b CTX up,0.6537995003265552,0.9491255961844197,0.4033352396260236,['TM9SF4'],0.6816866828049392,0,0,AllenBrainAtlas10xscRNA2021
211,212,Mouse 56 Vip down,0.6634760123252296,0.9241741741741741,0.3791540802375114,['ARL3'],0.6885128429790118,0,0,AllenBrainAtlas10xscRNA2021
212,213,Mouse 285 CA1 up,0.6708471344727035,0.8702702702702703,0.3474240630064036,"['GORASP2', 'PTRHD1']",0.6928937539154684,0,0,AllenBrainAtlas10xscRNA2021
213,214,Mouse 293 CA3 up,0.6811986804422575,0.8531434830230011,0.32752286432395067,"['EFNB3', 'LZTFL1']",0.7002977088658722,0,0,AllenBrainAtlas10xscRNA2021
214,215,Mouse 26 Sncg up,0.6961437091956719,0.8441870441870442,0.3057638393275554,['REXO2'],0.7123330977816178,0,0,AllenBrainAtlas10xscRNA2021
215,216,Human Oligo L5-6 OPALIN LDLRAP1 down,0.7096344267753247,0.812877097280767,0.2788211797780863,['MORF4L2'],0.7211118111687986,0,0,AllenBrainAtlas10xscRNA2021
216,217,Mouse 57 Vip down,0.711278468289224,0.8091241926858366,0.27566154768407164,['ACTG1'],0.7211118111687986,0,0,AllenBrainAtlas10xscRNA2021
217,218,Mouse 229 L6 IT CTX up,0.7959110516095681,0.6308880308880309,0.14401145035798657,['SAR1A'],0.8032129878628669,0,0,AllenBrainAtlas10xscRNA2021
218,219,Human Oligo L5-6 OPALIN LDLRAP1 up,0.8250214030794913,0.5746104410599525,0.11052399108360843,['VPS4B'],0.8287886240981192,0,0,AllenBrainAtlas10xscRNA2021
219,220,Mouse 364 Oligo up,0.8347246460040434,0.5561997328558843,0.10047935823618467,['EFNB3'],0.8347246460040434,0,0,AllenBrainAtlas10xscRNA2021
