"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016241","GO:0016241","regulation of macroautophagy","43/2647","141/18723",4.41800610751329e-07,1.50730521221138e-05,1.14730461457093e-05,"VPS35/SEC22B/BAG3/SH3GLB1/UBQLN2/EXOC4/EXOC8/ATP6V1G1/CERS1/SCFD1/VPS26B/LARP1/VPS13C/SUPT5H/HMOX1/CHMP4B/MTOR/UBQLN4/GPSM1/PIP4K2B/SNX6/PIP4K2A/PRKACA/RHEB/ATP6V1C1/DCN/CDK5/OPTN/AKT1/NPC1/HTT/SESN3/NRBP2/IKBKG/EXOC1/GBA/HSPB8/HDAC6/MTM1/LACRT/PIP4K2C/SPTLC1/EXOC7",43
"GO:0031397","GO:0031397","negative regulation of protein ubiquitination","30/2647","83/18723",4.50534911395815e-07,1.5285648354968e-05,1.16348664837656e-05,"HSPA1B/PPIA/PARK7/OTUB1/RPL5/U2AF2/RPS20/RPL23/GCLC/RPL11/DNAJA1/PLAA/FYN/UBXN1/UFL1/MTOR/SQSTM1/CDK5/OGT/ISG15/AKT1/NXN/VPS28/RPS15/CHP1/BAG2/MAD2L1/DTX3L/ARRB1/PSEN1",30
"GO:0045070","GO:0045070","positive regulation of viral genome replication","16/2647","30/18723",4.91506905487247e-07,1.64924872077507e-05,1.25534672911029e-05,"PPIA/PABPC1/DDX3X/ADAR/VAPB/HACD3/NOTCH1/STAU1/LARP1/TOP2A/SRPK2/IFIT1/PKN2/PPID/RAD23A/PPIH",16
"GO:0051125","GO:0051125","regulation of actin nucleation","16/2647","30/18723",4.91506905487247e-07,1.64924872077507e-05,1.25534672911029e-05,"GSN/CYFIP1/CORO1B/NCKAP1/HIP1R/SCIN/GMFB/ABI2/WASF2/ARFIP1/ARFIP2/WASL/ARPIN/WASF3/BRK1/WAS",16
"GO:0031113","GO:0031113","regulation of microtubule polymerization","23/2647","55/18723",4.95957283703711e-07,1.65508805004293e-05,1.25979140916629e-05,"MAP2/HSPA1B/DCTN1/MAPRE1/CKAP5/FKBP4/STMN1/RAC1/CLASP1/MECP2/GIT1/TBCD/ARHGEF7/STMN2/MAPRE3/AKAP9/CAMSAP2/ARL2/SLAIN2/SLAIN1/CDKN1B/PSRC1/CDK5RAP2",23
"GO:0008088","GO:0008088","axo-dendritic transport","28/2647","75/18723",5.02169819778754e-07,1.65797054834872e-05,1.2619854595689e-05,"DYNC1H1/HSPA8/MAP2/PAFAH1B1/KIF5B/KIF5C/FLOT2/OPA1/DST/ARL8B/ARL8A/RAB21/APP/PURA/MAPK8IP3/AP3B1/AP3B2/KIF3B/BLOC1S3/DLG2/KIF1A/ACTR10/BLOC1S2/BLOC1S4/APBA1/KIF4A/TRIM46/HDAC6",28
"GO:0016054","GO:0016054","organic acid catabolic process","63/2647","240/18723",5.02250780161311e-07,1.65797054834872e-05,1.2619854595689e-05,"GLUD1/ALDH1L1/ATP2B4/ALDH6A1/HADHB/AHCY/GLUL/HSD17B4/SHMT2/ABAT/ALDH4A1/ACAT1/ETFA/ACAA1/ECH1/DECR1/MPST/HADH/CRAT/QPRT/ETFB/IVD/MCCC2/BDH2/GCDH/ALDH5A1/CPT1A/CPT2/ECI2/ACOX1/SCP2/HNMT/IRS2/PCCB/MTOR/AASS/ILVBL/ACAA2/BCKDHA/HIBCH/CBS/ASRGL1/PPAT/GNPDA1/PIPOX/NUDT19/HIBADH/AKT1/BLMH/HAL/GPT/AKT2/SCLY/ASPA/SDSL/ACADS/MAT1A/GSTZ1/BCKDK/ACOT8/ACSF3/GAD1/HAAO",63
"GO:0030705","GO:0030705","cytoskeleton-dependent intracellular transport","54/2647","195/18723",5.3004258399635e-07,1.74030648412135e-05,1.32465650873112e-05,"DYNC1H1/TUBA1C/ACTN4/HSPA8/MAP2/PAFAH1B1/KIF5B/MYO5A/CDC42/KIF5C/SYNE2/FLOT2/COPG1/OPA1/MYO6/RAB1A/DST/ARL8B/SUN2/BAG3/ARL8A/RAB21/APP/CCDC88A/PURA/HOOK3/MYO5C/MAPK8IP3/ARHGAP21/AP3B1/AP3B2/WASL/MYO1B/MAP6D1/KIF3B/BLOC1S3/TANC2/SUN1/HTT/DLG2/KIF1A/ACTR10/BLOC1S2/BLOC1S4/BICD1/MYO1D/APBA1/TMEM201/TUB/KIF4A/TRIM46/HDAC6/MYO1F/CEP131",54
"GO:0099003","GO:0099003","vesicle-mediated transport in synapse","55/2647","200/18723",5.33348513888777e-07,1.74179645685495e-05,1.32579062050821e-05,"ACTB/CANX/ATP2A2/AP2B1/SCRIB/DNM2/CYFIP1/DNM3/RAP1B/RAP1A/NAPA/AP2M1/PICALM/GIPC1/SNCG/SH3GL1/RAB8A/NLGN3/VPS18/SV2A/PPP3CB/GIT1/PRKCB/PLAA/BSN/SNCB/GSK3B/ITGB3/SNAP23/NLGN4X/DNAJC5/FMR1/AP3B1/CTBP2/STX4/CDK5/PRKAR1B/GRIPAP1/SNAP29/CSPG5/CPLX2/ARF6/APBA1/PREPL/STXBP5/CLSTN1/DENND1A/SYT7/ITSN1/CACNB2/PSEN1/CPLX1/SLC32A1/BRSK1/TOR1A",55
"GO:1901214","GO:1901214","regulation of neuron death","78/2647","319/18723",5.51432877836368e-07,1.79127690688654e-05,1.3634532970467e-05,"HSP90AB1/HSPD1/PARK7/APOE/CLU/HYOU1/AP2B1/EIF4G1/VPS35/SOD2/CDC42/RHOA/GBE1/PPT1/LANCL1/SARM1/EIF2S1/PICALM/PIN1/TRIM2/SNCG/ITGB2/PPP5C/MECP2/GSK3A/GCLC/UBE2V2/AIMP2/SNCB/FYN/GSK3B/ILK/HMOX1/CHMP4B/DNAJC5/MTOR/FIS1/SORL1/PAK3/UBE2M/MSH2/SNX6/AKT1S1/ZPR1/SRPK2/CREB1/CDK5/AKT1/KRAS/MT3/ITGAM/CNTFR/MAP2K4/NQO2/NAE1/GCLM/SERPINF1/SIGMAR1/HDAC4/CHP1/BAD/NRBP2/IKBKG/ATG7/NF1/NQO1/LGMN/TOX3/GABRB2/NTRK2/GBA/RILPL1/BCL2L1/CX3CR1/SULT1A4/ARRB1/PSEN1/TYROBP",78
"GO:0050804","GO:0050804","modulation of chemical synaptic transmission","100/2647","439/18723",5.71659677223314e-07,1.84715642793798e-05,1.40598670822509e-05,"GFAP/ATP1A2/EGFR/GNAI2/ATP2A2/APOE/MAPK1/GLUL/FLOT1/DBN1/CYFIP1/KIF5B/SLC1A3/CAMK2A/GNAI1/RAP1B/RAP1A/PLCG1/VGF/S100B/GIPC1/SNCG/PACSIN2/SH3GL1/RAB8A/NLGN3/VPS18/APP/MECP2/PPP3CB/GIT1/CD38/PRKCB/PPP1R9B/STAU1/PTPRS/SLC12A2/FYN/DLGAP4/GSK3B/MPP2/NLGN4X/MTOR/PTPRD/SERPINE2/ELAVL4/FMR1/NPTX1/SQSTM1/PRKACA/EIF4E/PTPRA/SLC8A2/CREB1/STX4/CDK5/ERC1/YTHDF1/BAIAP2/DLG4/EPHB2/PRKAR1B/KRAS/AKAP9/PLCB1/CDH11/ABR/CSPG5/BCR/GRM2/NRXN1/DGKZ/CPLX2/SIPA1L1/APBA1/GRM5/LGMN/SLC6A1/LGI1/FAM107A/NPTXR/CDH1/PPP1R9A/NTRK2/PREPL/PRRT1/STXBP5/CLSTN1/KCNJ10/SNCAIP/USP8/SYT7/PTN/CACNB2/CX3CR1/PSEN1/CPLX1/BRSK1/CACNA1A/TYROBP",100
"GO:0061564","GO:0061564","axon development","105/2647","467/18723",5.82678693804432e-07,1.87016320875493e-05,1.42349861330169e-05,"FLNA/ACTB/DPYSL2/TUBB3/HSP90AB1/MAP2/GDI1/CRMP1/APOE/CTNNA1/ACTBL2/DPYSL5/RTN4/FLOT1/DNM2/DBN1/PAFAH1B1/CYFIP1/KIF5B/CTTN/DCLK1/RUFY3/KIF5C/BSG/STMN1/PAK2/ENAH/S100B/DIP2B/THY1/PLXNB2/RAC1/PLXNB1/PICALM/RAB10/TRIO/NOVA2/DOCK7/APOD/RAB21/PTPRF/NOTCH1/RAB8A/NLGN3/PALLD/APP/PPP3CB/RHOG/DAG1/PLXNB3/PTPRS/PLXNA2/EIF4G2/SPP1/NEO1/RPL24/FYN/GSK3B/ILK/CHL1/PTK2/AFG3L2/LYPLA2/PAK3/ALCAM/NPTX1/MAPK8IP3/SPTBN4/ANK3/DYNLT1/CRABP2/ZPR1/RGMA/IST1/CREB1/CDK5/YTHDF1/BAIAP2/EPHB2/MT3/ROBO2/CDH11/CAMSAP2/MARK2/RTN4RL2/KIF13B/DDR1/STK24/NFIB/NRXN1/JAM3/ARHGAP35/SIPA1L1/LGI1/NRP2/NTRK2/SLC9A6/CRTAC1/TRIM46/PTN/HDAC6/PSEN1/OLFM1/BRSK1/SEMA7A",105
"GO:0034315","GO:0034315","regulation of Arp2/3 complex-mediated actin nucleation","13/2647","21/18723",5.84904491357772e-07,1.87016320875493e-05,1.42349861330169e-05,"CYFIP1/CORO1B/NCKAP1/HIP1R/GMFB/ABI2/WASF2/ARFIP1/ARFIP2/WASL/WASF3/BRK1/WAS",13
"GO:0051647","GO:0051647","nucleus localization","14/2647","24/18723",5.96164420627154e-07,1.89623756081772e-05,1.44334543941311e-05,"DYNC1H1/DCTN1/PAFAH1B1/CDC42/SYNE2/SLC9A3R1/SUN2/DOCK7/HOOK3/MTOR/SUN1/KIF1A/TMEM201/CLMN",14
"GO:0051346","GO:0051346","negative regulation of hydrolase activity","89/2647","379/18723",6.04265832602615e-07,1.9098533932401e-05,1.45370930417179e-05,"COL6A3/ANXA2/ANXA1/C4B/RDX/C4A/GNAI2/PARK7/SERPINH1/PEBP1/CNN3/DDX3X/CAMK2A/CSNK2A1/LGALS3/SFN/LTF/ITIH4/PAK2/VTN/POR/CSTB/PICALM/ROCK2/THBS1/PI16/TMED10/ABCE1/APP/FKBP1A/ITIH3/CST3/USP14/PPP1R9B/PLXNB3/TIPRL/WNK1/SERPIND1/UBE2O/UBXN1/A2ML1/GSK3B/PPP1R1B/SERPINE2/SORL1/CD109/SORT1/GPSM1/AQP1/AMBP/SERPINB5/RPS6KA3/EGLN1/C5/AKT1/MT3/BST2/TMED2/NOL3/DNAJB6/LAMTOR5/TIMP1/ECM1/USP47/SERPINF1/MICAL1/ARL2/CHP1/SERPINB2/RGN/ITIH5/ARFGEF1/SLC39A14/ARL6IP1/BICD1/LCN1/OXA1L/IGBP1/PIH1D1/SERPINE1/NLE1/LPA/APOC1/BCAS3/SERPINB12/SERPINA6/ARRB1/CARD16/UCHL5",89
"GO:0097061","GO:0097061","dendritic spine organization","30/2647","84/18723",6.06699784327131e-07,1.9098533932401e-05,1.45370930417179e-05,"APOE/DBN1/PAFAH1B1/CTTN/VPS35/ACTR2/PDLIM5/DNM3/CDC42/OPA1/ABI2/FYN/PAK3/ITGA3/CDK5/BAIAP2/DLG4/EPHB2/WASL/TANC2/UBE3A/ADAM10/ARHGAP44/KIF1A/SIPA1L1/LGMN/TANC1/PPP1R9A/ABI3/HDAC6",30
"GO:0099504","GO:0099504","synaptic vesicle cycle","51/2647","181/18723",6.1127645493673e-07,1.9143924668198e-05,1.45716427800302e-05,"ACTB/CANX/ATP2A2/SCRIB/DNM2/CYFIP1/DNM3/RAP1B/RAP1A/NAPA/AP2M1/PICALM/GIPC1/SNCG/SH3GL1/NLGN3/VPS18/SV2A/PPP3CB/GIT1/PRKCB/PLAA/BSN/SNCB/GSK3B/SNAP23/NLGN4X/DNAJC5/FMR1/AP3B1/CTBP2/STX4/CDK5/PRKAR1B/GRIPAP1/SNAP29/CSPG5/CPLX2/ARF6/APBA1/PREPL/STXBP5/DENND1A/SYT7/ITSN1/CACNB2/PSEN1/CPLX1/SLC32A1/BRSK1/TOR1A",51
"GO:0099177","GO:0099177","regulation of trans-synaptic signaling","100/2647","440/18723",6.38900629869543e-07,1.99058761393937e-05,1.51516118744775e-05,"GFAP/ATP1A2/EGFR/GNAI2/ATP2A2/APOE/MAPK1/GLUL/FLOT1/DBN1/CYFIP1/KIF5B/SLC1A3/CAMK2A/GNAI1/RAP1B/RAP1A/PLCG1/VGF/S100B/GIPC1/SNCG/PACSIN2/SH3GL1/RAB8A/NLGN3/VPS18/APP/MECP2/PPP3CB/GIT1/CD38/PRKCB/PPP1R9B/STAU1/PTPRS/SLC12A2/FYN/DLGAP4/GSK3B/MPP2/NLGN4X/MTOR/PTPRD/SERPINE2/ELAVL4/FMR1/NPTX1/SQSTM1/PRKACA/EIF4E/PTPRA/SLC8A2/CREB1/STX4/CDK5/ERC1/YTHDF1/BAIAP2/DLG4/EPHB2/PRKAR1B/KRAS/AKAP9/PLCB1/CDH11/ABR/CSPG5/BCR/GRM2/NRXN1/DGKZ/CPLX2/SIPA1L1/APBA1/GRM5/LGMN/SLC6A1/LGI1/FAM107A/NPTXR/CDH1/PPP1R9A/NTRK2/PREPL/PRRT1/STXBP5/CLSTN1/KCNJ10/SNCAIP/USP8/SYT7/PTN/CACNB2/CX3CR1/PSEN1/CPLX1/BRSK1/CACNA1A/TYROBP",100
"GO:0006090","GO:0006090","pyruvate metabolic process","35/2647","106/18723",6.42125036754634e-07,1.99058761393937e-05,1.51516118744775e-05,"PKM/ENO1/PGK1/TPI1/ALDOA/ALDOC/LDHA/PGAM1/PFKL/PFKM/PGAM2/OGDH/PDHB/PC/PDHA1/ME2/APP/GIT1/GPD1/ADPGK/HK3/ZBTB20/BPGM/HK2/SRR/OGT/PRKAA1/FOXK1/PDHX/HDAC4/ARL2/PRKAG1/P2RX7/NCOR1/PSEN1",35
"GO:0007052","GO:0007052","mitotic spindle organization","38/2647","120/18723",7.1545601164238e-07,2.20671205207071e-05,1.67966706401528e-05,"DYNC1H1/FLNA/CLTC/HSPA1B/MAP4/KPNB1/DCTN1/RAN/GNAI1/CKAP5/RHOA/STMN1/KIF2A/DCTN2/SMC3/SMC1A/SUN2/NUDC/SBDS/CLASP1/MECP2/EML3/GOLGA2/CHMP4B/TUBG1/RAE1/STAG2/KIF3B/LSM14A/NUP62/PCNT/NEK6/TBCE/KIF4A/CHMP2B/PSRC1/AURKB/CHMP1A",38
"GO:0051648","GO:0051648","vesicle localization","50/2647","177/18723",7.21863714363774e-07,2.21528728825104e-05,1.68619421456251e-05,"DYNC1H1/ACTN4/MAP2/SCRIB/DNM2/PAFAH1B1/KIF5B/MYO5A/KIF5C/RAB11B/MYO6/RAB1A/DCTN2/PDCD6/PICALM/YKT6/CLASP1/LIN7A/TMED10/EXOC4/SNAP23/MYO5C/AP3B1/AP3B2/PEF1/CDK5/WASL/TMED2/MYO1B/CUL3/KIF3B/BLOC1S3/SNAP29/GBF1/TANC2/HTT/CHP1/IKBKG/KIF1A/BLOC1S2/BLOC1S4/MYO1D/PPP6C/ARFGAP3/TRIM46/VPS33A/MYO1F/PSEN1/BRSK1/TOR1A",50
"GO:0006096","GO:0006096","glycolytic process","29/2647","81/18723",8.76293998167233e-07,2.67576372340365e-05,2.03669173468763e-05,"PKM/ENO1/PGK1/TPI1/ALDOA/ALDOC/LDHA/PGAM1/PFKL/PFKM/PGAM2/OGDH/APP/GIT1/GPD1/ADPGK/HK3/ZBTB20/BPGM/HK2/OGT/PRKAA1/FOXK1/HDAC4/ARL2/PRKAG1/P2RX7/NCOR1/PSEN1",29
"GO:0001505","GO:0001505","regulation of neurotransmitter levels","57/2647","213/18723",8.82544729833159e-07,2.68144311696075e-05,2.04101467763458e-05,"GFAP/ATP1A2/ATP2A2/MAOB/PARK7/SCRIB/FLOT1/ABAT/SLC1A3/CAMK2A/RAP1B/RAP1A/NAPA/PPT1/COMT/LIN7C/MAOA/GIPC1/SNCG/LIN7A/VPS18/SV2A/GIT1/ALDH5A1/PRKCB/HNMT/GSK3B/ITGB3/SNAP23/DNAJC5/FMR1/RPH3A/STXBP3/CTBP2/SLC6A11/STX4/CDK5/SNAP29/CSPG5/NRXN1/CPLX2/APBA1/ZNF219/SLC6A1/PPP1R9A/PREPL/STXBP5/KCNJ10/SNCAIP/SYT7/CACNB2/PSEN1/GAD1/CPLX1/SLC32A1/BRSK1/TOR1A",57
"GO:0007568","GO:0007568","aging","81/2647","339/18723",9.1686132610366e-07,2.77191689035399e-05,2.10987994584355e-05,"EEF2/LMNA/CANX/CTNNA1/MAPK1/NPM1/CALR/ABAT/YBX1/APEX1/SOD2/CDK6/OPA1/LONP1/EIF2S1/PICALM/ALDH3A1/APOD/IGFBP2/MIF/APP/GSK3A/GRB2/DAG1/PRELP/GCLC/PPP1R9B/SLC12A2/KRT33B/ILK/MTOR/ELAVL4/MSH2/GPX4/SRR/IDE/NUDT1/DCN/CACYBP/CREB1/CDKN2A/AKT1/KRAS/MAP2K4/TIMP1/EEF1E1/MSH6/GCLM/ICAM1/SEC63/CDK1/MBD3/SERPINF1/ASS1/EDNRB/PDCD4/NUP62/RGN/INPP5D/ATG7/NQO1/GRM5/PAWR/NEK6/CARM1/DNAJA3/PPP1R9A/SERPINE1/COQ7/POLB/GBA/FGF2/ABI3/CDKN1B/AURKB/PSEN1/SLC32A1/MAP2K3/CISD2/RSL1D1/LIMS1",81
"GO:0071166","GO:0071166","ribonucleoprotein complex localization","28/2647","77/18723",9.36928506952804e-07,2.81863172017772e-05,2.1454375352365e-05,"NPM1/DDX39A/RAN/ALYREF/SSB/SRSF3/DDX19B/ABCE1/CHTOP/NUP214/PABPN1/PRPF31/AGFG1/NUP155/RAE1/NOP9/RPS15/NUP85/POLDIP3/SUPT6H/NSUN2/NCBP1/NUP160/ENY2/NUP107/FYTTD1/ZC3H11A/POLR2D",28
"GO:0099010","GO:0099010","modification of postsynaptic structure","11/2647","16/18723",9.70722806271861e-07,2.90598244014816e-05,2.211925651443e-05,"MYH10/CYFIP1/CDC42/RHOA/STAU1/SYNPO/BAIAP2/WASF3/ARHGAP44/CHMP2B/ITSN1",11
"GO:0035304","GO:0035304","regulation of protein dephosphorylation","31/2647","90/18723",9.84543714963983e-07,2.93297974013905e-05,2.23247499115838e-05,"HSP90AB1/YWHAE/HSP90B1/PPIA/GNAI2/YWHAB/PTBP1/LGALS3/PIN1/ROCK2/PPP1R12A/FKBP1A/PPP1R9B/TIPRL/CSNK2B/GSK3B/PPP1R1B/MTOR/PPP2R5D/ARPP19/PPP1R8/MAGI2/ENSA/PPP2R5A/HTT/PTPRC/RGN/PPP6R3/SYMPK/GBA/SLC39A10",31
"GO:0042255","GO:0042255","ribosome assembly","24/2647","61/18723",1.07296461001022e-06,3.18087129773417e-05,2.42116081645637e-05,"XRCC5/NPM1/RPSA/DDX3X/RPLP0/RPL5/RPL3/RPS5/RPS14/RPL10/SBDS/RPS19/C1QBP/RPL11/RPS27/RPL24/RPL38/DHX30/RPS15/EIF2A/NOP2/DHX29/NLE1/MRPS7",24
"GO:0016311","GO:0016311","dephosphorylation","95/2647","417/18723",1.08188027487702e-06,3.19180813462509e-05,2.42948552954839e-05,"HSP90AB1/ATP1A2/YWHAE/HSP90B1/PPP2R1A/PPIA/GNAI2/YWHAB/PTBP1/PPP1CB/PPP2CA/PPP1CC/PPP1CA/LGALS3/PPP2R2A/ENOPH1/PIN1/HDHD2/ROCK2/PTPRF/PPP5C/PPP3CB/PPP1R12A/FKBP1A/NT5E/SACM1L/BPNT1/PPM1A/ITGA2/PPP1R9B/PTPRS/RPRD1B/TIPRL/CSNK2B/PPM1G/PHPT1/CDK5RAP3/NT5C/ACP2/GSK3B/TNS3/PPP1R1B/MTOR/PTPRD/RPRD1A/PPP2R5D/PTPN23/PPP2R5E/SBF1/PPP2R5C/NCEH1/PTPRA/PGAM5/INPPL1/ARPP19/TIMM50/PPP1R8/MAGI2/UBLCP1/ENSA/PPP2R5A/PTPRG/PDP1/PGP/PTPN9/PTPRJ/DUSP12/HTT/ALPL/DUSP23/LHPP/CHP1/PTPRC/PTPN1/RGN/PTPN6/PPP6R3/INPP5D/PALD1/PPP4R1/SYMPK/IGBP1/CTTNBP2NL/ILKAP/PPP6C/POLB/GBA/PPM1H/PLEK/PNKP/MTMR1/NT5C2/MTM1/SLC39A10/MINPP1",95
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","94/2647","412/18723",1.14926630581268e-06,3.37431217769136e-05,2.56840081299028e-05,"HSP90AB1/HSPA5/HSP90B1/HSPA1B/CANX/PARK7/PSMD2/CLU/USP5/PSMC6/NSFL1C/CALR/PSMC2/PSMC5/PSMD1/PSMC3/PSMB5/RAD23B/USP7/PSMD6/PSMA2/PSMD4/ERLIN2/TRIM2/SGTA/GIPC1/UBQLN2/PSMD12/DNAJB2/GSK3A/USP14/GCLC/UBE2V2/RPL11/TRIM25/PLAA/PCNP/DDRGK1/SEL1L/TRIM9/NCCRP1/AGAP3/STUB1/UBXN1/GSK3B/UFL1/CCDC47/UBQLN4/EIF3H/PPP2R5C/FAF2/UBXN4/CSNK1E/HECTD3/OGT/AKT1/CUL4B/PSMD14/DNAJC10/SEC61B/CUL3/CUL5/RBCK1/UBE4A/ERLEC1/CUL4A/AUP1/UBE2D3/OS9/CUL2/KCTD2/RAD23A/HECTD1/TBL1X/DAB2/TMUB1/CSNK1A1/CUL1/GBA/ARIH1/NEMF/UBE2G1/SYVN1/UBE2H/DERL1/SGTB/TRIM3/SUMO1/RHBDD2/ARRB1/UBXN2B/PSEN1/FAM8A1/UCHL5",94
"GO:1903321","GO:1903321","negative regulation of protein modification by small protein conjugation or removal","32/2647","95/18723",1.16440917007485e-06,3.39102267516121e-05,2.58112022157695e-05,"HSPA1B/PPIA/PARK7/OTUB1/RPL5/U2AF2/RPS20/RPL23/GCLC/RPL11/DNAJA1/PLAA/FYN/UBXN1/UFL1/MTOR/SQSTM1/CDK5/OGT/ISG15/AKT1/NXN/VPS28/RPS15/CHP1/BAG2/MAD2L1/TRIM21/HMG20A/DTX3L/ARRB1/PSEN1",32
"GO:0046394","GO:0046394","carboxylic acid biosynthetic process","76/2647","314/18723",1.16606314357926e-06,3.39102267516121e-05,2.58112022157695e-05,"FASN/GLUD1/ANXA1/CBR1/ATP2B4/PARK7/GATM/MTHFD1/PHGDH/GLUL/ACLY/SHMT2/PSAT1/ABAT/SLC1A3/CAD/GSTM2/ENOPH1/OSBP/RBP1/HACD3/GSTM1/ERLIN2/UGDH/PTGES3/HSD17B12/MIF/GSTM4/MTAP/PTGS1/BCAT1/ALDH1A1/PLOD3/SUCLA2/ACACA/SCP2/AASS/ILVBL/CD74/CBS/GPX4/FADS2/GAMT/SRR/PLOD2/TBXAS1/LPL/ALDH1A3/TECR/PRKAA1/ALDH18A1/OSBPL2/ASS1/ASL/SDSL/ADI1/RGN/SEPHS1/ACSBG1/MTHFR/AASDHPPT/GGT7/PRKAG1/ALOX5AP/APOC1/PTGES/PTGES2/ACSS2/PNPLA8/ACOT8/ALOX12B/PLA2G4A/ACSF3/GAD1/HAAO/MECR",76
"GO:0006757","GO:0006757","ATP generation from ADP","29/2647","82/18723",1.17392954952547e-06,3.39771931703888e-05,2.58621745607606e-05,"PKM/ENO1/PGK1/TPI1/ALDOA/ALDOC/LDHA/PGAM1/PFKL/PFKM/PGAM2/OGDH/APP/GIT1/GPD1/ADPGK/HK3/ZBTB20/BPGM/HK2/OGT/PRKAA1/FOXK1/HDAC4/ARL2/PRKAG1/P2RX7/NCOR1/PSEN1",29
"GO:0022604","GO:0022604","regulation of cell morphogenesis","75/2647","309/18723",1.22076099936405e-06,3.51659784109256e-05,2.67670336305443e-05,"FLNA/MYH9/ACTN4/MYH10/ALDOA/ANXA1/EZR/RDX/P4HB/WDR1/POSTN/MYH14/CAPZB/DNM2/CALR/FERMT2/DBN1/PAFAH1B1/CYFIP1/ACTR2/CORO1B/CDC42/RHOA/PALM/ARHGDIA/OPA1/RHOC/SLC9A3R1/S100B/PLXNB2/RAC1/PLXNB1/GBP1/RAB21/SPAG9/ITGB2/C1QBP/RHOG/FMNL2/DAG1/PLXNB3/PLAA/PLXNA2/ERMN/FYN/EPB42/ILK/PTK2/SPARC/PTPRD/PAK3/PRPF40A/ARHGEF7/EPB41/RHOB/CPNE5/BAIAP2/DLG4/DIAPH1/ARPIN/WASF3/S100A10/MARK2/ICAM1/CDC42EP1/CSPG5/SPRY4/PHIP/ARHGAP35/LPAR1/PTN/UNC13D/SHROOM3/FMNL1/LIMS1",75
"GO:0009895","GO:0009895","negative regulation of catabolic process","77/2647","320/18723",1.26601305056684e-06,3.62983178394914e-05,2.76289282495831e-05,"FLNA/HSP90AB1/ANXA2/EGFR/ATP2B4/PARK7/HP/PHB/PABPC1/HNRNPD/YBX1/EIF4G1/RPL5/CSNK2A1/SEC22B/TARDBP/SNRNP70/USP7/PIN1/RPL23/SGTA/GIPC1/SNX12/SNX3/GSK3A/GIT1/CST3/USP14/RPL11/DDRGK1/RBM10/SCFD1/EIF4G2/SLIRP/CDK5RAP3/LARP1/FYN/CSNK2A2/UBXN1/GOLGA2/HMOX1/CHMP4B/MTOR/SERPINE2/CTSA/SORL1/ELAVL4/FMR1/UBQLN4/EIF3H/RRAGA/OGT/CYP51A1/AKT1/MT3/DKC1/PRKAA1/TIMP1/FOXK1/NPC1/NSUN2/PAIP1/HDAC4/RGN/NRBP2/MAD2L1/GABARAPL2/ATG7/APOC1/CRTC3/SERPINB12/MYD88/NCOR1/PSEN1/DAP/MTM1/UCHL5",77
"GO:0046395","GO:0046395","carboxylic acid catabolic process","61/2647","236/18723",1.3263175750009e-06,3.78496328529463e-05,2.88097314864928e-05,"GLUD1/ALDH1L1/ATP2B4/ALDH6A1/HADHB/AHCY/GLUL/HSD17B4/SHMT2/ABAT/ALDH4A1/ACAT1/ETFA/ACAA1/ECH1/DECR1/HADH/CRAT/QPRT/ETFB/IVD/MCCC2/BDH2/GCDH/ALDH5A1/CPT1A/CPT2/ECI2/ACOX1/SCP2/HNMT/IRS2/PCCB/MTOR/AASS/ILVBL/ACAA2/BCKDHA/HIBCH/CBS/ASRGL1/PPAT/GNPDA1/PIPOX/NUDT19/HIBADH/AKT1/BLMH/HAL/GPT/AKT2/ASPA/SDSL/ACADS/MAT1A/GSTZ1/BCKDK/ACOT8/ACSF3/GAD1/HAAO",61
"GO:0045807","GO:0045807","positive regulation of endocytosis","33/2647","100/18723",1.34755206117875e-06,3.81965079616003e-05,2.90737599059624e-05,"ANXA2/APOE/AP2A1/CLU/AP2B1/FLOT1/DNM2/CDC42/APPL1/PPT1/AP2M1/VTN/RAB31/RAB21/SH3GL1/ITGA2/TSG101/FMR1/WASL/VPS28/MAGI2/CD151/BICD1/APPL2/DAB2/SERPINE1/DLL1/TBC1D5/ITSN1/ARRB1/SCYL2/ANO6/TOR1A",33
"GO:0070972","GO:0070972","protein localization to endoplasmic reticulum","27/2647","74/18723",1.35098177823901e-06,3.81965079616003e-05,2.90737599059624e-05,"HSPA5/ANK2/RTN4/VAPA/GJA1/RAB10/SGTA/SEC16A/SRP14/SRP72/DDRGK1/CHMP4B/SEC61A1/RER1/SPCS2/SEC61B/SRP54/SEC63/SEC62/GBF1/SRP19/BCAP29/OS9/SSR3/GABARAPL2/SPCS3/SGTB",27
"GO:0019646","GO:0019646","aerobic electron transport chain","30/2647","87/18723",1.42613036416568e-06,4.01353831058056e-05,3.05495594865663e-05,"PARK7/UQCRC1/NDUFS1/SDHA/NDUFV1/COX5A/CYC1/UQCRH/NDUFS2/NDUFA10/NDUFB9/COX5B/NDUFA2/NDUFB4/NDUFS6/NDUFB10/NDUFA5/COX6C/NDUFA4/NDUFS8/NDUFA6/NDUFB6/NDUFB5/NDUFS7/UQCRQ/UQCC3/UQCR10/NDUFB1/NDUFA7/NDUFC2",30
