"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032279","GO:0032279","asymmetric synapse","101/2712","335/19550",6.76759601619203e-15,2.24253522536545e-13,1.12361522374097e-13,"SPTBN1/HNRNPA3/MAPK1/HNRNPH2/RTN4/CNN3/SCRIB/CAPZB/DNM2/CTNND1/DBN1/PHB2/RPLP0/DCLK1/ACTR2/PDLIM5/DNM3/ARHGEF2/CAMK2A/ADD2/RPL7/RPL12/PALM/HIP1R/RPS14/PAK2/LIN7C/CAP2/RPS18/RPL23/RPS19/TNIK/LIN7A/SH3GL1/RAB8A/NLGN3/MINK1/GIT1/LRRC4B/PPP1R9B/RPL30/PTPRS/FXR2/RPS27/DYNLL2/SYNPO/BSN/RPS25/FYN/FXR1/RPL38/DNAJB1/PDE4B/MPP2/NLGN4X/PAK3/FMR1/SLC6A9/SRGAP2/ABI1/EPB41/RHEB/STRN/SLC8A2/CDK5/BAIAP2/DLG4/GRIA2/PJA2/MT3/AKAP9/SLC16A3/IQSEC1/MAGI2/ITPR1/SIGMAR1/SYNJ2BP/BCR/DLG2/PSD3/ADAM10/ARHGAP44/DGKZ/SIPA1L1/GRM5/TANC1/BAALC/HOMER3/NCK2/PPP1R9A/NTRK2/PRRT1/CLSTN1/ABI3/CHMP2B/KCND2/MYD88/USP8/ARRB1/CACNA1C/IQSEC3",101
"GO:1905369","GO:1905369","endopeptidase complex","36/2712","66/19550",8.08642504488132e-15,2.56304515552977e-13,1.28420571650976e-13,"PSMD2/PSMC6/PSMC2/PSMA1/PSMD11/PSMD3/PSMC5/PSMD1/PSMC3/PSMA7/PSMB5/PSMB1/RAD23B/TXNL1/PSMD6/PSMA6/PSMA2/PSMD4/PSMD12/PSMB2/PSMB8/USP14/PSMB7/PSMB6/IDE/PSMB10/PSMD14/UBE3A/PIGK/RAD23A/PIGS/PIGT/PSME4/PAAF1/UBE3C/UCHL5",36
"GO:0098984","GO:0098984","neuron to neuron synapse","106/2712","361/19550",1.03227503813798e-14,3.13553542834411e-13,1.57105016769245e-13,"SPTBN1/HNRNPA3/MAPK1/HNRNPH2/RTN4/CNN3/SCRIB/CAPZB/DNM2/CTNND1/DBN1/PHB2/RPLP0/DCLK1/ACTR2/PDLIM5/DNM3/ARHGEF2/CAMK2A/ADD2/RPL7/RPL12/PALM/HIP1R/RPS14/PAK2/LIN7C/CAP2/RPS18/RPL23/RPS19/TNIK/ATP1B2/LIN7A/SH3GL1/RAB8A/NLGN3/MINK1/GIT1/LRRC4B/PPP1R9B/RPL30/PTPRS/FXR2/RPS27/DYNLL2/SYNPO/BSN/RPS25/FYN/FXR1/RPL38/DNAJB1/PDE4B/MPP2/NLGN4X/PTPRD/PAK3/FMR1/SLC6A9/SRGAP2/ABI1/EPB41/RHEB/STRN/SLC8A2/CDK5/BAIAP2/DLG4/GRIA2/PRKAR1B/PJA2/MT3/AKAP9/SLC16A3/IQSEC1/MAGI2/ITPR1/SIGMAR1/SYNJ2BP/BCR/DLG2/PSD3/ADAM10/ARHGAP44/DGKZ/SIPA1L1/GRM5/TANC1/BAALC/HOMER3/NCK2/PPP1R9A/NTRK2/PRRT1/STXBP5/CLSTN1/ABI3/CHMP2B/KCND2/MYD88/USP8/SYT7/ARRB1/CACNA1C/IQSEC3",106
"GO:0071013","GO:0071013","catalytic step 2 spliceosome","42/2712","87/19550",1.40334057494683e-14,4.09214111654496e-13,2.05035444002758e-13,"HNRNPA1/HNRNPA3/SF3B1/PABPC1/HNRNPF/ALYREF/SF3A1/RALY/U2AF1/PNN/CDC5L/PRPF6/SNRPD3/PPIL1/SNRNP40/SNW1/SF3A3/DDX23/SNRPB/PLRG1/MAGOHB/SNRPGP15/PRPF4B/SNRPB2/LSM2/SRRM1/AQR/RBM8A/SF3B6/PPIL3/BUD31/SNRPE/DHX38/SF3A2/SNRPF/CRNKL1/XAB2/LSM7/BCAS2/PPWD1/CWC22/CACTIN",42
"GO:0030662","GO:0030662","coated vesicle membrane","65/2712","181/19550",6.67710902894602e-14,1.87215864696217e-12,9.38039203661648e-13,"CLTC/HSPA8/EGFR/APOE/AP2A2/AP2A1/AP2B1/HLA-A/AP1B1/SEC22B/TFRC/HLA-C/COPG1/SEC23A/HIP1R/ARCN1/AP2M1/SEC31A/MYO6/SCARB2/LMAN1/PDCD6/SEC16A/HLA-DRB1/COPE/EPN1/RAB35/TMED10/HLA-DRA/HLA-DRB3/SEC23B/CLTB/CD9/NCALD/CLTA/APOB/COPZ1/DNAJC5/EPN2/CD74/SEC24B/AP3B1/CLINT1/AP3B2/SEC24C/PEF1/AP1G1/VTI1B/AP1M1/TMED2/AP2S1/TGOLN2/HLA-DQB1/M6PR/AP1S2/HLA-DRB4/IGF2R/HLA-DPB1/STX5/HLA-DPA1/DAB2/DENND1A/GAD1/SLC32A1/NECAP1",65
"GO:0000502","GO:0000502","proteasome complex","33/2712","60/19550",7.72140197967235e-14,2.08477853451153e-12,1.04457172980363e-12,"PSMD2/PSMC6/PSMC2/PSMA1/PSMD11/PSMD3/PSMC5/PSMD1/PSMC3/PSMA7/PSMB5/PSMB1/RAD23B/TXNL1/PSMD6/PSMA6/PSMA2/PSMD4/PSMD12/PSMB2/PSMB8/USP14/PSMB7/PSMB6/IDE/PSMB10/PSMD14/UBE3A/RAD23A/PSME4/PAAF1/UBE3C/UCHL5",33
"GO:0140534","GO:0140534","endoplasmic reticulum protein-containing complex","51/2712","125/19550",1.05157562728533e-13,2.69914470967421e-12,1.3523979701927e-12,"GANAB/HSPA5/HSP90B1/PDIA3/P4HB/HYOU1/HLA-A/RPN1/CALR/PRKCSH/PPIB/DDOST/HSD17B12/TAP1/FKBP1A/TAP2/SEL1L/P4HA1/SSR4/UBXN1/TAPBP/STT3A/EMC1/DAD1/FAF2/SEC61A1/SPCS2/ZW10/DNAJC10/SEC61B/EMC2/MAGT1/SEC63/EMC8/AUP1/PIGK/OS9/ARL6IP1/EMC7/PIGS/SPCS3/SEC11A/PIGT/SEC11C/SYVN1/DERL1/TMEM258/ORMDL2/RHBDD2/FAM8A1/SPTLC1",51
"GO:0005840","GO:0005840","ribosome","78/2712","240/19550",1.07373383512417e-13,2.69914470967421e-12,1.3523979701927e-12,"EEF2/RRBP1/CANX/RPS27A/NPM1/RPSA/APEX1/RPS3A/RPS4X/RPLP0/RPL5/RPL3/RPL7/RPS6/RPS21/RPS5/RPL7A/RPL12/RPS14/RPS20/RPS11/RPL10/RPS15A/RPS18/RPL15/RPS17/RPL23/RPS19/APOD/ABCF1/RPL9/RPL30/RPS2/RPLP1/RPL11/FXR2/RPS26/RPS27/RPS24/RPS25/LARP1/RPL28/RPL24/RPL31/RPL26/RPL38/RPL32/ELAVL4/RPS23/RPL19/EIF3H/MRPL53/EIF2AK2/MRPS36/RPL34/RPL22L1/ISG15/MT3/MRPL4/RPS15/EIF2A/RPL36AL/MRPL17/RPS29/MRPL2/MRPL43/DHX29/RPL39/MRPS28/MRPL23/MRPS34/MRPS7/MRPL11/NDUFA7/MRPS9/MRPS6/HSPA14/MRPL49",78
"GO:0005774","GO:0005774","vacuolar membrane","120/2712","444/19550",1.28693612355588e-13,3.12725478024079e-12,1.56690117499611e-12,"GFAP/CLTC/HSPA8/HSP90AB1/AHNAK/EEF1A1/ANXA6/ANXA2/CKAP4/EEF1A2/YWHAB/AP2A2/AP2A1/AP2B1/COL6A1/FLOT1/AP1B1/SLC3A2/RAB7A/KIF5B/VPS35/RAB14/RAB2A/GNAI1/RAP1B/GNB4/NAPA/VAPA/AP2M1/CPNE3/MYO6/SCARB2/CPNE1/ARL8B/SH3GLB1/DDOST/PRCP/ARL8A/GNA11/HLA-DRB1/SPAG9/SLC44A2/VPS18/STOM/HLA-DRA/STX7/HLA-DRB3/LAMTOR1/ATP6V1G1/RAB3D/MAP1LC3B2/CLTA/ACP2/LPCAT1/SLC7A5/DNAJC5/MTOR/CTSA/VPS16/VPS11/CD74/SORT1/AP3B1/ATP8A1/TOM1/UBXN6/VPS4A/RHEB/VAC14/AZU1/ATP6V1C1/RRAGA/AP1G1/VTI1B/AP1M1/BST2/LAMTOR4/LAMTOR5/AP2S1/SURF4/ECE1/DNAJC13/MAGT1/HLA-DQB1/NPC1/M6PR/SNAP29/AP1S2/ABCB6/TMEM9/STX8/HLA-DRB4/SBF2/HLA-DPB1/SPNS1/TEX264/BLOC1S2/SLC39A14/GABARAPL2/VASN/MGST1/CYBRD1/FPR1/SLC35F6/HLA-DPA1/ATP6V1F/RPTOR/DAB2/TMBIM1/DTX3L/GBA/ATP6AP2/SYT7/VPS33A/STK11IP/NDUFC2/ARRB1/PSEN1/CLCN7/NEU1",120
"GO:1905368","GO:1905368","peptidase complex","44/2712","99/19550",1.37738507138232e-13,3.23907650657325e-12,1.62292909938765e-12,"PSMD2/PSMC6/PSMC2/PSMA1/PSMD11/PSMD3/PSMC5/PSMD1/PSMC3/PSMA7/PSMB5/PSMB1/RAD23B/TXNL1/PSMD6/PSMA6/PSMA2/PSMD4/PSMD12/PSMB2/PSMB8/USP14/PSMB7/PSMB6/AFG3L2/IDE/PSMB10/SPCS2/PSMD14/UBE3A/ENY2/PIGK/RAD23A/PIGS/SPCS3/SEC11A/PIGT/SEC11C/F3/PSME4/PAAF1/UBE3C/TAF6/UCHL5",44
"GO:0044309","GO:0044309","neuron spine","65/2712","184/19550",1.61858115420134e-13,3.50698183767426e-12,1.75716222319395e-12,"ATP1A2/CANX/CNN3/EEA1/CTNND1/PPP1CC/CYFIP1/PPP1CA/SRI/CTTN/DNM3/CAMK2A/CDC42/RHOA/PALM/GPM6A/HIP1R/COMT/RAC1/ARF4/ABI2/GIPC1/RAB8A/APP/PPP1R9B/FXR2/SYNPO/FXR1/PTK2/DNAJB1/PDE4B/MPP2/PPP1R1B/FMR1/SRGAP2/RPH3A/PRKACA/STRN/SLC8A2/STX4/BAIAP2/DLG4/GRIA2/MT3/KIF3B/STRN4/ABR/TANC2/BCR/ADAM10/ARHGAP44/KCNA4/SIPA1L1/APBA1/TENM2/RGS10/PPP1R9A/NTRK2/CLSTN1/ABI3/KCND2/USP8/ATP6AP2/ITSN1/ARRB1",65
"GO:0005765","GO:0005765","lysosomal membrane","110/2712","395/19550",1.6356293893131e-13,3.50698183767426e-12,1.75716222319395e-12,"GFAP/CLTC/HSPA8/HSP90AB1/AHNAK/EEF1A1/ANXA6/ANXA2/CKAP4/EEF1A2/AP2A2/AP2A1/AP2B1/COL6A1/FLOT1/AP1B1/SLC3A2/RAB7A/KIF5B/VPS35/RAB14/RAB2A/GNAI1/RAP1B/GNB4/VAPA/AP2M1/CPNE3/MYO6/SCARB2/CPNE1/ARL8B/DDOST/PRCP/ARL8A/GNA11/HLA-DRB1/SPAG9/SLC44A2/VPS18/STOM/HLA-DRA/STX7/HLA-DRB3/LAMTOR1/ATP6V1G1/RAB3D/CLTA/ACP2/LPCAT1/SLC7A5/DNAJC5/MTOR/CTSA/VPS16/VPS11/CD74/SORT1/AP3B1/ATP8A1/TOM1/UBXN6/RHEB/AZU1/ATP6V1C1/RRAGA/AP1G1/VTI1B/AP1M1/BST2/LAMTOR4/LAMTOR5/AP2S1/SURF4/ECE1/DNAJC13/MAGT1/HLA-DQB1/NPC1/M6PR/SNAP29/AP1S2/ABCB6/TMEM9/STX8/HLA-DRB4/HLA-DPB1/SPNS1/BLOC1S2/SLC39A14/VASN/MGST1/CYBRD1/FPR1/SLC35F6/HLA-DPA1/RPTOR/DAB2/TMBIM1/DTX3L/GBA/ATP6AP2/SYT7/VPS33A/STK11IP/NDUFC2/ARRB1/PSEN1/CLCN7/NEU1",110
"GO:0098852","GO:0098852","lytic vacuole membrane","110/2712","395/19550",1.6356293893131e-13,3.50698183767426e-12,1.75716222319395e-12,"GFAP/CLTC/HSPA8/HSP90AB1/AHNAK/EEF1A1/ANXA6/ANXA2/CKAP4/EEF1A2/AP2A2/AP2A1/AP2B1/COL6A1/FLOT1/AP1B1/SLC3A2/RAB7A/KIF5B/VPS35/RAB14/RAB2A/GNAI1/RAP1B/GNB4/VAPA/AP2M1/CPNE3/MYO6/SCARB2/CPNE1/ARL8B/DDOST/PRCP/ARL8A/GNA11/HLA-DRB1/SPAG9/SLC44A2/VPS18/STOM/HLA-DRA/STX7/HLA-DRB3/LAMTOR1/ATP6V1G1/RAB3D/CLTA/ACP2/LPCAT1/SLC7A5/DNAJC5/MTOR/CTSA/VPS16/VPS11/CD74/SORT1/AP3B1/ATP8A1/TOM1/UBXN6/RHEB/AZU1/ATP6V1C1/RRAGA/AP1G1/VTI1B/AP1M1/BST2/LAMTOR4/LAMTOR5/AP2S1/SURF4/ECE1/DNAJC13/MAGT1/HLA-DQB1/NPC1/M6PR/SNAP29/AP1S2/ABCB6/TMEM9/STX8/HLA-DRB4/HLA-DPB1/SPNS1/BLOC1S2/SLC39A14/VASN/MGST1/CYBRD1/FPR1/SLC35F6/HLA-DPA1/RPTOR/DAB2/TMBIM1/DTX3L/GBA/ATP6AP2/SYT7/VPS33A/STK11IP/NDUFC2/ARRB1/PSEN1/CLCN7/NEU1",110
"GO:0044391","GO:0044391","ribosomal subunit","64/2712","180/19550",1.76442808051453e-13,3.67505163055741e-12,1.84137306447682e-12,"RPS27A/NPM1/RPSA/RPS3A/RPS4X/RPLP0/RPL5/RPL3/RPL7/RPS6/RPS21/RPS5/RPL7A/RPL12/RPS14/RPS20/RPS11/RPL10/RPS15A/RPS18/RPL15/RPS17/RPL23/RPS19/RPL9/RPL30/RPS2/RPLP1/RPL11/FXR2/RPS26/RPS27/RPS24/RPS25/RPL28/RPL24/RPL31/RPL26/RPL38/RPL32/RPS23/RPL19/MRPL53/MRPS36/RPL34/ISG15/MRPL4/RPS15/EIF2A/RPL36AL/MRPL17/RPS29/MRPL2/MRPL43/DHX29/RPL39/MRPS28/MRPL23/MRPS34/MRPS7/MRPL11/MRPS9/MRPS6/MRPL49",64
"GO:1990204","GO:1990204","oxidoreductase complex","47/2712","112/19550",2.79335691989544e-13,5.65654776278827e-12,2.8341954713559e-12,"P4HB/UQCRC1/UQCRC2/CYB5R3/NDUFS1/SDHA/GPD2/OGDH/PDHB/UQCRFS1/NDUFV1/PDHA1/CYC1/RRM1/GPD1/UQCRH/NDUFS2/NDUFA10/P4HA1/NDUFB9/NDUFA2/NDUFB4/BCKDHA/NDUFS6/NDUFB10/GMPR2/NDUFA5/CYBA/MRPS36/NDUFA12/NDUFA4/DBT/NDUFS8/NDUFA6/NDUFB6/PDHX/NDUFB5/CYBB/NDUFS7/GPD1L/UQCRQ/UQCR10/NDUFB1/BCKDK/RRM2/NDUFA7/NDUFC2",47
"GO:0005844","GO:0005844","polysome","34/2712","66/19550",4.12432684795484e-13,8.071950088443e-12,4.044425212172e-12,"VIM/MYH10/EEF2/CALR/RPS4X/EIF4G1/PSMA1/RPS6/RPS21/RPL7A/EIF2S1/PSMA6/RPL30/RPL11/FXR2/RPS26/LARP1/RPL24/FXR1/RPL31/RPL38/RPL32/ELAVL4/FMR1/RPS23/RPL19/EIF3H/MSI1/ATXN2/AGO1/RPS29/UNK/RPL39/AGO2",34
"GO:0043197","GO:0043197","dendritic spine","64/2712","183/19550",4.20760086914724e-13,8.071950088443e-12,4.044425212172e-12,"ATP1A2/CANX/CNN3/CTNND1/PPP1CC/CYFIP1/PPP1CA/SRI/CTTN/DNM3/CAMK2A/CDC42/RHOA/PALM/GPM6A/HIP1R/COMT/RAC1/ARF4/ABI2/GIPC1/RAB8A/APP/PPP1R9B/FXR2/SYNPO/FXR1/PTK2/DNAJB1/PDE4B/MPP2/PPP1R1B/FMR1/SRGAP2/RPH3A/PRKACA/STRN/SLC8A2/STX4/BAIAP2/DLG4/GRIA2/MT3/KIF3B/STRN4/ABR/TANC2/BCR/ADAM10/ARHGAP44/KCNA4/SIPA1L1/APBA1/TENM2/RGS10/PPP1R9A/NTRK2/CLSTN1/ABI3/KCND2/USP8/ATP6AP2/ITSN1/ARRB1",64
"GO:0035770","GO:0035770","ribonucleoprotein granule","79/2712","254/19550",1.00492967010608e-12,1.87844546027521e-11,9.41189191705291e-12,"ACTB/IQGAP1/CKAP4/KPNB1/HNRNPA3/HNRNPL/PABPC1/DDX3X/YBX1/RPS4X/RPLP0/EIF4G1/G3BP1/PSMC2/DDX1/CDC42/RPS6/PSMC3/PABPC4/ATXN2L/TARDBP/EIF2S1/UBAP2L/CNOT1/PSMA6/RAC1/PSMA2/DCPS/G3BP2/ROCK2/MYH1/DDX19B/STAU1/CHTOP/TRIM25/FXR2/PRRC2C/FLG/LARP1/RPL28/FXR1/TIA1/SNRPGP15/FMR1/YTHDF3/SNRPB2/LSM2/SQSTM1/CELF1/EIF4E/LSM4/YTHDF2/YTHDF1/DHX30/GIGYF2/CNOT2/ATXN2/SYNE1/POLDIP3/AGO1/TSTD1/LSM14A/NSUN2/LSM6/CNOT3/PUM1/CTSG/PQBP1/TRIM21/CTSH/RPTOR/SYMPK/MBNL1/RBFOX1/SNCAIP/POLR2D/SUMO1/AGO2/PIWIL4",79
"GO:0005775","GO:0005775","vacuolar lumen","61/2712","174/19550",1.31419956632578e-12,2.39512870962873e-11,1.20007170925012e-11,"DYNC1H1/TUBB4B/HSPA8/BCAN/PYGB/ANXA2/CCT2/GDI2/CCT8/MAPK1/CAP1/ACLY/ACTR2/CYB5R3/VAT1/PA2G4/PSMD1/TXNDC5/PADI2/PPT1/SCARB2/SGSH/ACAN/ARSA/GGH/LUM/PRELP/ACP2/APOB/CTSA/TOLLIP/CD74/CHID1/IFI30/IDUA/FAF2/NAGLU/AZU1/IST1/DCN/LYZ/CSPG5/CREG1/CTSG/SDC4/PRTN3/ELANE/ACTR10/GCA/LGMN/GPC2/GPC6/GBA/PTGES2/STK11IP/OGN/ARSB/UNC13D/NEU1/GPC4/AGA",61
"GO:0042470","GO:0042470","melanosome","45/2712","109/19550",1.78146136896855e-12,3.09210794756684e-11,1.5492909649927e-11,"CLTC/FASN/HSPA8/HSP90AB1/GANAB/HSPA5/ANXA6/YWHAE/ANXA2/HSP90B1/PDIA3/P4HB/CANX/YWHAB/PDIA4/SND1/AHCY/RPN1/FLOT1/SLC3A2/PDCD6IP/RAB7A/RAN/PPIB/CCT4/RAB2A/MYO5A/BSG/SEC22B/CALU/TFRC/RAB1A/RAB5B/RAC1/ERP29/RAB35/TMED10/STOM/GGH/ITGB3/DNAJC5/TMEM33/SERPINF1/ABCB6/MMP14",45
"GO:0048770","GO:0048770","pigment granule","45/2712","109/19550",1.78146136896855e-12,3.09210794756684e-11,1.5492909649927e-11,"CLTC/FASN/HSPA8/HSP90AB1/GANAB/HSPA5/ANXA6/YWHAE/ANXA2/HSP90B1/PDIA3/P4HB/CANX/YWHAB/PDIA4/SND1/AHCY/RPN1/FLOT1/SLC3A2/PDCD6IP/RAB7A/RAN/PPIB/CCT4/RAB2A/MYO5A/BSG/SEC22B/CALU/TFRC/RAB1A/RAB5B/RAC1/ERP29/RAB35/TMED10/STOM/GGH/ITGB3/DNAJC5/TMEM33/SERPINF1/ABCB6/MMP14",45
"GO:0036464","GO:0036464","cytoplasmic ribonucleoprotein granule","74/2712","236/19550",3.35635873421906e-12,5.69019887731557e-11,2.85105625648474e-11,"ACTB/IQGAP1/CKAP4/KPNB1/PABPC1/DDX3X/YBX1/RPS4X/RPLP0/EIF4G1/G3BP1/PSMC2/DDX1/CDC42/RPS6/PSMC3/PABPC4/ATXN2L/TARDBP/EIF2S1/UBAP2L/CNOT1/PSMA6/RAC1/PSMA2/DCPS/G3BP2/ROCK2/MYH1/DDX19B/STAU1/CHTOP/TRIM25/FXR2/PRRC2C/FLG/LARP1/RPL28/FXR1/TIA1/SNRPGP15/FMR1/YTHDF3/SNRPB2/LSM2/SQSTM1/CELF1/EIF4E/LSM4/YTHDF2/YTHDF1/GIGYF2/CNOT2/ATXN2/SYNE1/POLDIP3/AGO1/TSTD1/LSM14A/NSUN2/LSM6/CNOT3/PUM1/CTSG/PQBP1/TRIM21/CTSH/RPTOR/MBNL1/RBFOX1/SNCAIP/POLR2D/AGO2/PIWIL4",74
"GO:0030175","GO:0030175","filopodium","44/2712","107/19550",3.68758152280551e-12,6.10965211392094e-11,3.06122198185051e-11,"DYNC1H1/ACTC1/TUBB3/MAP2/EZR/RDX/FSCN1/AP2A1/CYFIP1/MYO5A/RUFY3/CDC42/SYNE2/PALM/GPM6A/MYO6/ENAH/SLC9A3R1/ABI2/DMD/APP/DAG1/PPP1R9B/UTRN/FXR2/CXADR/ERMN/FXR1/ITGB3/FMR1/ABI1/ITGA3/CDK5/BAIAP2/INPPL1/ITGA6/MYO1B/NF2/ARF6/TENM2/PODXL/PPP1R9A/CD302/MTM1",44
"GO:0030136","GO:0030136","clathrin-coated vesicle","65/2712","196/19550",4.33163919245205e-12,7.01725549177232e-11,3.51597380065699e-11,"CLTC/HSPA8/EGFR/APOE/AP2A2/AP2A1/AP2B1/AP1B1/DNM2/RAB14/TFRC/HIP1R/AP2M1/MYO6/SCARB2/PICALM/HLA-DRB1/EPN1/RAB8A/VPS18/RAB35/TMED10/SNX3/HLA-DRA/HLA-DRB3/RAB8B/CLTB/RAB13/CD9/NCALD/CLTA/APOB/DNAJC5/VPS16/VPS11/EPN2/CD74/SORT1/AP3B1/CLINT1/AP3B2/SNX18/AP1G1/AP1M1/AP2S1/ECE1/TGOLN2/AAK1/HLA-DQB1/M6PR/AP1S2/HLA-DRB4/IGF2R/HLA-DPB1/SNX9/ADAM10/HLA-DPA1/DAB2/DENND1A/VPS33A/UNC13D/GAD1/SLC32A1/SCYL2/NECAP1",65
"GO:0005769","GO:0005769","early endosome","106/2712","394/19550",4.73717479093359e-12,7.50739222302302e-11,3.76155526877336e-11,"ANXA2/HSPD1/ANXA1/ANK2/EGFR/APOE/MAPK1/PHB/EEA1/HLA-A/FLOT1/HMGB1/VPS35/RAB14/MYO5A/NUCB1/TFRC/HLA-C/LTF/EHD1/RAP1A/APPL1/GJA1/RAB1A/RAB5B/PICALM/RAB31/STX12/MAP2K2/RAB21/SNX12/PACSIN2/SH3GL1/VPS18/SNX3/HLA-DRA/STX7/APP/VPS29/HGS/WASF2/RABEP1/SNX27/RUFY1/VPS26B/APOB/FKBP15/RFTN1/EHD4/TSG101/VPS16/SORL1/VPS11/SORT1/PTPN23/SNX6/MLC1/TOM1/UBXN6/VPS4A/RHOB/WDR91/EHD2/VAC14/PPP1R21/VTI1B/ATP9A/GRIPAP1/MYO1B/VPS28/WASH6P/RBSN/DNAJC13/NF2/AKT2/STAM2/ABCB6/STX8/IGF2R/HTT/PTPN1/SNX15/CCDC93/SLC39A14/SNX21/PLD4/MYO1D/SNX4/WDFY1/APPL2/ARF6/WLS/SNX8/MVB12B/MON2/DTX3L/NTRK2/SLC9A6/USP8/DERL1/RAP1GAP/VPS33A/TRIM3/PSEN1/RAB11FIP5/CHMP1A",106
"GO:0022627","GO:0022627","cytosolic small ribosomal subunit","25/2712","42/19550",7.44375540998393e-12,1.15457397742091e-10,5.78495661201439e-11,"RPS27A/RPSA/RPS3A/RPS4X/RPS6/RPS21/RPS5/RPS14/RPS20/RPS11/RPS15A/RPS18/RPS17/RPS19/RPS2/RPS26/RPS27/RPS24/RPS25/RPS23/ISG15/RPS15/EIF2A/RPS29/DHX29",25
"GO:0016607","GO:0016607","nuclear speck","108/2712","412/19550",1.69263748306589e-11,2.57069317740632e-10,1.28803773382426e-10,"LMNA/HSPA1B/CKAP4/SF3B1/NPM1/DHX15/APEX1/PPP1CC/DDX39A/HP1BP3/ALYREF/U2AF2/SF3A1/ATXN2L/ACIN1/COPS4/LUC7L2/TARDBP/PSPC1/SRSF7/SNRNP70/U2AF1/YLPM1/PNN/CPSF6/BCLAF1/SRSF3/SART3/PIN1/CDC5L/PRPF6/SRSF2/PACSIN2/GATAD2B/SNRNP40/CHTOP/SNW1/SF3A3/RBM25/SRSF9/RBM10/SMU1/TAP2/RUFY1/PABPN1/PRPF31/DDX46/DDX42/PLRG1/ZC3H18/RBM15/TCERG1/PRPF4/PRPF4B/SNRPB2/PRPF40A/PRKACA/SRRM1/DNAJC11/ZC3H14/SRPK2/UNC45A/FTO/INPPL1/RNPS1/RBM8A/TIMM50/PRKAA1/PLCB1/SREK1/PPP1R8/POLDIP3/PRPF3/NUP43/SRP54/SF3A2/HDAC4/TAB1/PHF5A/CRNKL1/SAP18/LHPP/CD2BP2/SDE2/PQBP1/DGKZ/PPIG/FAM107A/BCAS2/WTAP/CSNK1A1/PPIH/FYTTD1/NEK6/METTL3/FIBP/CWC22/CACTIN/PSME4/NDUFB1/ZNF638/POLR2D/ATPAF2/ZBTB18/SUMO1/KAZN/BRD2/TENM1",108
"GO:0071011","GO:0071011","precatalytic spliceosome","28/2712","53/19550",2.18986442565387e-11,3.25261844294406e-10,1.629714244028e-10,"SF3B1/SF3A1/PRPF6/SNRPD3/LSM8/SF3A3/SMU1/PRPF31/SNRPB/MAGOHB/SNRPGP15/PRPF4/SNRPB2/LSM2/LSM4/SF3B4/LSM5/SF3B6/MFAP1/PRPF3/SF3B5/SNRPE/SF3A2/PHF5A/SNRPF/LSM6/LSM7/CWC22",28
"GO:0042641","GO:0042641","actomyosin","36/2712","81/19550",2.2441647387346e-11,3.25261844294406e-10,1.629714244028e-10,"MYH9/ACTN4/ACTN1/MYH10/FSCN1/FLNB/MYH14/FERMT2/DBN1/LIMA1/PDCD6IP/PDLIM5/CORO1B/MYO18A/BAG3/SORBS1/PALLD/SYNPO/ABLIM1/LIMCH1/ILK/PTK2/MYLK/TRIP6/DCTN4/PDLIM3/LPP/CYBA/PDLIM1/NEBL/HDAC4/PDLIM7/MICALL2/FAM107A/FHL3/XIRP1",36
"GO:0030665","GO:0030665","clathrin-coated vesicle membrane","45/2712","116/19550",2.29299920169247e-11,3.25261844294406e-10,1.629714244028e-10,"CLTC/HSPA8/EGFR/APOE/AP2A2/AP2A1/AP2B1/AP1B1/TFRC/HIP1R/AP2M1/MYO6/SCARB2/HLA-DRB1/EPN1/RAB35/HLA-DRA/HLA-DRB3/CLTB/CD9/NCALD/CLTA/APOB/DNAJC5/EPN2/CD74/AP3B1/CLINT1/AP3B2/AP1G1/AP1M1/AP2S1/TGOLN2/HLA-DQB1/M6PR/AP1S2/HLA-DRB4/IGF2R/HLA-DPB1/HLA-DPA1/DAB2/DENND1A/GAD1/SLC32A1/NECAP1",45
"GO:0030863","GO:0030863","cortical cytoskeleton","43/2712","108/19550",2.32011192089288e-11,3.25261844294406e-10,1.629714244028e-10,"SPTAN1/SPTBN1/FLNA/ACTB/MYH9/ACTN4/ACTN1/EEF1A1/EZR/RDX/GSN/WDR1/CALD1/CAP1/SPTB/CAPZB/FLOT1/DBN1/MAPRE1/CTTN/ACTR2/LASP1/FLOT2/LANCL2/CLASP1/DMD/PRKCB/PPP1R9B/UTRN/BSN/EPB42/SPTBN4/EPB41/ERC1/DLG4/WASL/NF2/SNX9/ANLN/CDH1/PPP1R9A/MOBP/SHROOM3",43
