"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003955","GO:0003955","NAD(P)H dehydrogenase (quinone) activity","22/2695","45/18368",5.64313457210563e-08,2.04973210586805e-06,1.56359857753419e-06,"NDUFS1/NDUFV1/NDUFS2/NDUFA10/NDUFB9/NDUFA2/NDUFB4/NDUFS6/NDUFB10/NDUFA5/NDUFA12/NDUFA4/NDUFS8/NQO2/NDUFA6/NDUFB6/NDUFB5/NDUFS7/NQO1/NDUFB1/NDUFA7/NDUFC2",22
"GO:0051287","GO:0051287","NAD binding","25/2695","56/18368",6.98991787859649e-08,2.45957735353114e-06,1.87624111478116e-06,"GLUD1/LDHA/IDH1/IDH2/PHGDH/AHCY/CYB5R3/CRYL1/SORD/CTBP1/GRHPR/NDUFV1/ME2/UGDH/HADH/BDH2/GPD1/NDUFS2/ALDH1A1/IDH3B/CTBP2/ALDH1A3/HIBADH/GPD1L/IDH3G",25
"GO:0003727","GO:0003727","single-stranded RNA binding","33/2695","87/18368",7.81620441864098e-08,2.66698368951205e-06,2.03445703528263e-06,"HNRNPA1/ANXA1/ILF3/PTBP1/PABPC1/RBMXL1/DDX3X/HNRNPF/HMGB1/DDX1/U2AF2/SSB/PABPC4/KHDRBS1/LONP1/EIF4B/STRBP/ZFR/FXR1/TIA1/ELAVL4/FMR1/CNBP/MSI1/ZC3H14/AQR/AGO1/LSM14A/LACTB2/SNRPC/EXOSC10/L1TD1/AGO2",33
"GO:0016655","GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","25/2695","57/18368",1.07209761493168e-07,3.46044520194625e-06,2.63973383639164e-06,"CBR1/NDUFS1/CRYZ/AKR1C1/NDUFV1/NDUFS2/NDUFA10/NDUFB9/NDUFA2/NDUFB4/NDUFS6/NDUFB10/NDUFA5/NDUFA12/NDUFA4/NDUFS8/NQO2/NDUFA6/NDUFB6/NDUFB5/NDUFS7/NQO1/NDUFB1/NDUFA7/NDUFC2",25
"GO:0016651","GO:0016651","oxidoreductase activity, acting on NAD(P)H","33/2695","88/18368",1.07562683897086e-07,3.46044520194625e-06,2.63973383639164e-06,"CBR1/CYB5R3/NDUFS1/CRYZ/AKR1C1/POR/NDUFV1/NDUFS2/CYB5R1/NDUFA10/NDUFB9/NDUFA2/NDUFB4/NDUFS6/NDUFB10/GMPR2/NDUFA5/CYBA/NDUFA12/NDUFA4/NDUFS8/NQO2/NDUFA6/NDUFB6/NDUFB5/MICAL1/CYBB/NDUFS7/NQO1/CYB5R2/NDUFB1/NDUFA7/NDUFC2",33
"GO:0050136","GO:0050136","NADH dehydrogenase (quinone) activity","21/2695","43/18368",1.15699966296339e-07,3.61883783471327e-06,2.76056059935125e-06,"NDUFS1/NDUFV1/NDUFS2/NDUFA10/NDUFB9/NDUFA2/NDUFB4/NDUFS6/NDUFB10/NDUFA5/NDUFA12/NDUFA4/NDUFS8/NDUFA6/NDUFB6/NDUFB5/NDUFS7/NQO1/NDUFB1/NDUFA7/NDUFC2",21
"GO:0044389","GO:0044389","ubiquitin-like protein ligase binding","81/2695","316/18368",1.94418059813516e-07,5.91661446891942e-06,4.51337515811746e-06,"CKB/HSPA8/HSP90AB1/HSPA5/TPI1/YWHAE/HSPA1B/HSPD1/CCT2/EGFR/STAT1/CLU/RTN4/RPS27A/XRCC5/UQCRC1/CALR/OTUB1/RPL5/PA2G4/PRKAR1A/PSMD1/USP7/ABI2/RPL23/ERLIN2/UBE2N/SCAMP3/UBE2L3/RALA/HGS/NDUFS2/RPL11/DNAJA1/DDRGK1/RANGAP1/CDK5RAP3/MAP1LC3B2/STUB1/UBXN1/GSK3B/TSG101/TOLLIP/SQSTM1/PRKACA/CBS/FAF2/NEDD8/RRAGA/CACYBP/CCDC50/ISG15/CUL4B/DBT/BID/CUL3/RNF40/CUL5/NAE1/CUL4A/TRAF6/STX8/ABCB1/IKBKG/SNX9/AUP1/BAG2/CUL2/GABARAPL2/WRAP53/NEK6/CUL1/DTX3L/ARIH1/UBE2G1/SNCAIP/DERL1/HDAC6/SUMO1/ARRB1/SLC22A18",81
"GO:0003725","GO:0003725","double-stranded RNA binding","29/2695","74/18368",2.08571248351142e-07,6.18029541166804e-06,4.71451907630281e-06,"VIM/TUBB4B/CLTC/ACTN1/HSP90AB1/HSPD1/EIF4A1/ILF3/ILF2/HMGB1/SLC3A2/DHX15/DDX1/TFRC/ADAR/EIF4B/STRBP/STAU1/ZFR/RFTN1/DDX21/EIF2AK2/DHX30/AGO1/LSM14A/STAU2/MBNL1/LRRFIP1/AGO2",29
"GO:0017166","GO:0017166","vinculin binding","10/2695","12/18368",2.26191027885014e-07,6.53054095893656e-06,4.9816971323663e-06,"TLN1/ACTN1/SYNM/CTNNA1/RTCB/CORO2B/DMD/DAG1/UTRN/SORBS3",10
"GO:0003954","GO:0003954","NADH dehydrogenase activity","21/2695","45/18368",3.08321422418121e-07,8.67924804107011e-06,6.62079686034702e-06,"NDUFS1/NDUFV1/NDUFS2/NDUFA10/NDUFB9/NDUFA2/NDUFB4/NDUFS6/NDUFB10/NDUFA5/NDUFA12/NDUFA4/NDUFS8/NDUFA6/NDUFB6/NDUFB5/NDUFS7/NQO1/NDUFB1/NDUFA7/NDUFC2",21
"GO:0008137","GO:0008137","NADH dehydrogenase (ubiquinone) activity","20/2695","42/18368",3.90781808071405e-07,1.07322028265464e-05,8.18685379682328e-06,"NDUFS1/NDUFV1/NDUFS2/NDUFA10/NDUFB9/NDUFA2/NDUFB4/NDUFS6/NDUFB10/NDUFA5/NDUFA12/NDUFA4/NDUFS8/NDUFA6/NDUFB6/NDUFB5/NDUFS7/NDUFB1/NDUFA7/NDUFC2",20
"GO:0051020","GO:0051020","GTPase binding","75/2695","291/18368",4.32549167577688e-07,1.15964372069637e-05,8.84611831437076e-06,"SPTBN1/FLNA/ENO1/GDI1/ANXA2/IQGAP1/GDI2/KPNB1/YBX1/CYFIP1/NDRG1/MYO5A/ARHGEF2/NCKAP1/ARHGDIA/EHD1/RAP1A/PAK2/RAC1/PICALM/DOCK7/ABI2/ROCK2/AIMP1/SH3GL1/RAB8A/EXOC4/XPO7/LAMTOR1/STOML2/FMNL2/EXOC8/NUTF2/RANGAP1/PKN1/CLTA/MYO9B/SORL1/PAK3/TNPO2/LSM2/SRGAP2/RPH3A/ARFIP2/AP1G1/ERC1/DIAPH1/INF2/TNPO3/OPTN/RABGAP1/EXOC2/IPO8/RANBP2/BRK1/KIF3B/PKN2/IPO4/MICAL1/EXOC5/ARHGAP44/MICALL2/RRAGD/BICD1/RABGGTA/PPP1R9A/XPO5/DENND1A/ATP6AP1/RAP1GAP/WAS/UNC13D/RAB11FIP5/RAB11FIP1/FMNL1",75
"GO:0031625","GO:0031625","ubiquitin protein ligase binding","76/2695","297/18368",4.92721019881833e-07,1.29024155438824e-05,9.84235868356367e-06,"CKB/HSPA8/HSP90AB1/HSPA5/TPI1/YWHAE/HSPA1B/HSPD1/CCT2/EGFR/CLU/RTN4/RPS27A/XRCC5/UQCRC1/CALR/OTUB1/RPL5/PA2G4/PRKAR1A/PSMD1/USP7/ABI2/RPL23/ERLIN2/UBE2N/SCAMP3/UBE2L3/RALA/NDUFS2/RPL11/DNAJA1/RANGAP1/MAP1LC3B2/STUB1/UBXN1/GSK3B/TSG101/TOLLIP/SQSTM1/PRKACA/CBS/FAF2/NEDD8/RRAGA/CACYBP/CCDC50/ISG15/CUL4B/DBT/BID/CUL3/RNF40/CUL5/NAE1/CUL4A/TRAF6/STX8/ABCB1/IKBKG/SNX9/AUP1/BAG2/CUL2/GABARAPL2/WRAP53/NEK6/CUL1/ARIH1/UBE2G1/SNCAIP/DERL1/HDAC6/SUMO1/ARRB1/SLC22A18",76
"GO:0031369","GO:0031369","translation initiation factor binding","17/2695","33/18368",7.11601341264442e-07,1.82105252332673e-05,1.3891547714636e-05,"DDX3X/EIF4G1/EIF3CL/EIF3F/TBL2/EIF2S2/EIF3B/EIF5/RPS24/LARP1/FMR1/EIF3M/CELF1/EIF4E/EIF2B4/ZPR1/POLR2D",17
"GO:0044183","GO:0044183","protein folding chaperone","19/2695","40/18368",8.01055627491518e-07,1.97118872240587e-05,1.50368327333195e-05,"HSPA8/HSP90AB1/HSPA5/HSPA1B/CCT2/HSPA2/CCT8/CCT3/CALR/CCT4/DNAJB1/CCDC47/CD74/PFDN2/FKBP8/DNAJB6/PFDN1/HSPA13/HSPA14",19
"GO:0033218","GO:0033218","amide binding","95/2695","400/18368",8.05281360840765e-07,1.97118872240587e-05,1.50368327333195e-05,"FASN/TUBB3/HSP90AB1/PPIA/KPNB1/APOE/ALDH6A1/CLU/AP2B1/HLA-A/CALR/PHB2/PPIB/GSTM3/GSTM2/FKBP4/HLA-C/AP2M1/LANCL1/PC/FKBP3/PICALM/GSTM1/FKBP5/HLA-DRB1/KPNA3/FKBP10/PPIL1/ITGB2/GSTM4/TAP1/HLA-DRA/HLA-DRB3/SRP14/FKBP1A/GCDH/ITGA2/CST3/NUP98/CLTB/ECI2/NUP214/TAP2/SCP2/CLTA/LRPAP1/PGRMC1/SLC7A5/TAPBP/SORL1/TNPO2/PFDN6/CD74/PFDN2/IDE/PFDN4/SEC61A1/KPNA2/NLN/ACBD3/GRIA2/EPHB2/ITGAM/FKBP2/ACBD5/KPNA6/ECE1/NQO2/PFDN1/HLA-DQB1/SRP54/PPID/IPO4/PFDN5/EDNRB/HLA-DPB1/PEX19/C2CD2L/NOLC1/MSR1/MGST1/PPIG/PIK3R1/APBA1/HLA-DPA1/PPIH/PPWD1/POM121/CLSTN1/PTGES/ACAD9/PTGES2/PLA2G4A/ERAP2/CACNA1A",95
"GO:0000287","GO:0000287","magnesium ion binding","60/2695","221/18368",9.59244261491228e-07,2.29810433710452e-05,1.75306454059763e-05,"PKM/ENO1/TKT/IDH1/IDH2/GLUL/RAN/NME1/GNAI1/OPA1/PRPS1/COMT/ENOPH1/PDCD6/SUCLG2/PDXK/FEN1/DUT/UBA2/PPM1A/GCLC/PRPSAP2/PRPS2/SUCLA2/WNK1/TOP2A/OXSR1/PGM3/ILVBL/PPA1/IDH3B/MSH2/ATP8A1/PRKACA/SRR/RHEB/RPS6KA3/PDE2A/SRPK2/ATP9A/NUDT19/MSH6/MARK2/PGP/STK4/PLSCR1/RP2/AASDHPPT/IDH3G/DCTPP1/S100P/PAPOLA/NEK6/MARK1/WEE1/PLSCR3/PIF1/BRSK1/CLYBL/MAST4",60
"GO:0016614","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","42/2695","136/18368",1.11926718106785e-06,2.62561426225499e-05,2.00289916612141e-05,"FASN/LDHB/CBR1/LDHA/IDH1/IDH2/PHGDH/HADHB/HSD17B4/CBR3/AKR1B1/GPD2/CRYL1/IMPDH2/AKR1C1/SORD/CTBP1/GRHPR/ME2/UGDH/HADH/ALDH3A1/HSD17B12/RDH11/ALDH3A2/BDH2/GPD1/AKR7L/PTGR1/H6PD/IDH3B/CTBP2/HIBADH/PTGR2/GCLM/NSDHL/VKORC1/KDSR/IDH3G/DHRS7B/BDH1/HSD17B11",42
"GO:0016616","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","39/2695","124/18368",1.60959471535499e-06,3.69878295814228e-05,2.82154519383388e-05,"FASN/LDHB/CBR1/LDHA/IDH1/IDH2/PHGDH/HADHB/HSD17B4/CBR3/AKR1B1/CRYL1/IMPDH2/AKR1C1/SORD/CTBP1/GRHPR/ME2/UGDH/HADH/ALDH3A1/HSD17B12/RDH11/BDH2/GPD1/AKR7L/PTGR1/H6PD/IDH3B/CTBP2/HIBADH/PTGR2/GCLM/NSDHL/KDSR/IDH3G/DHRS7B/BDH1/HSD17B11",39
"GO:0140104","GO:0140104","molecular carrier activity","27/2695","73/18368",2.0636893055937e-06,4.64742831619701e-05,3.54520099655675e-05,"HSPA8/KPNB1/PARK7/CLU/RAN/BAG3/KPNA3/XPO7/NUP214/NUTF2/TNPO2/EMC1/KPNA2/TNPO3/KPNA6/EMC2/TIMM9/IPO4/EMC8/XPO4/PEX19/EMC7/HBZ/OXA1L/XPO5/SCO1/ATOX1",27
"GO:0008022","GO:0008022","protein C-terminus binding","52/2695","189/18368",3.23897010589799e-06,7.15113792008066e-05,5.45510754677556e-05,"EZR/YWHAB/YWHAQ/AP2A1/PHB/PFKM/STIP1/XRCC5/PABPC1/PHB2/PPP2CA/PPP1CC/MAPRE1/CTBP1/DST/USP7/PCNA/KPNA3/SH3GL1/PPP1R9B/PRRC2C/TOP2A/CNRIP1/SLC9A3R2/MAGI1/MSH2/DYNLT1/EPB41/VPS4A/YAP1/MAPRE3/BAIAP2/DLG4/HPCAL4/OPTN/PRKAA1/VTA1/MKI67/ATXN2/CSK/ECM1/CENPF/SIPA1/MAD2L1/TCF4/TBL1X/DAB2/PPP1R9A/RBFOX1/MDC1/TRIM3/AGO2",52
"GO:0016860","GO:0016860","intramolecular oxidoreductase activity","21/2695","51/18368",3.84071671297373e-06,8.31662888232389e-05,6.34417983357605e-05,"TPI1/PDIA3/P4HB/PDIA4/TXNDC5/ERP44/ECH1/ENOPH1/PTGES3/MIF/ECI2/ITGB3/GNPDA1/TBXAS1/TMX3/PIGK/IDI1/EBP/HYI/PTGES/PTGES2",21
"GO:0016620","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","17/2695","37/18368",5.39084225839773e-06,0.000114529969489733,8.73669768193157e-05,"ALDH1L1/ALDH6A1/ALDH7A1/ALDH4A1/AKR1B1/OGDH/PDHB/PDHA1/ALDH3A1/HSD17B12/ALDH3A2/ALDH16A1/ALDH5A1/ALDH1A1/ALDH1A3/ALDH18A1/PDHX",17
"GO:0042277","GO:0042277","peptide binding","77/2695","321/18368",5.86033369232681e-06,0.000122198809954815,9.32170037609879e-05,"TUBB3/HSP90AB1/PPIA/KPNB1/APOE/CLU/AP2B1/HLA-A/CALR/PPIB/GSTM3/GSTM2/HLA-C/AP2M1/LANCL1/PICALM/GSTM1/HLA-DRB1/KPNA3/PPIL1/ITGB2/GSTM4/TAP1/HLA-DRA/HLA-DRB3/SRP14/ITGA2/CST3/NUP98/CLTB/NUP214/TAP2/CLTA/LRPAP1/PGRMC1/SLC7A5/TAPBP/SORL1/TNPO2/PFDN6/CD74/PFDN2/IDE/PFDN4/SEC61A1/KPNA2/NLN/GRIA2/EPHB2/ITGAM/KPNA6/ECE1/PFDN1/HLA-DQB1/SRP54/PPID/IPO4/PFDN5/EDNRB/HLA-DPB1/PEX19/C2CD2L/NOLC1/MSR1/MGST1/PPIG/PIK3R1/APBA1/HLA-DPA1/PPIH/PPWD1/POM121/CLSTN1/PTGES/PTGES2/ERAP2/CACNA1A",77
"GO:0031267","GO:0031267","small GTPase binding","65/2695","259/18368",6.45065455736802e-06,0.000132062491483571,0.000100741322848082,"FLNA/GDI1/ANXA2/IQGAP1/GDI2/KPNB1/CYFIP1/NDRG1/MYO5A/ARHGEF2/NCKAP1/ARHGDIA/EHD1/RAP1A/PAK2/RAC1/PICALM/DOCK7/ABI2/ROCK2/RAB8A/EXOC4/XPO7/FMNL2/EXOC8/NUTF2/RANGAP1/PKN1/MYO9B/SORL1/PAK3/TNPO2/LSM2/SRGAP2/RPH3A/ARFIP2/AP1G1/ERC1/DIAPH1/INF2/TNPO3/OPTN/RABGAP1/EXOC2/IPO8/RANBP2/BRK1/KIF3B/PKN2/IPO4/MICAL1/EXOC5/ARHGAP44/MICALL2/BICD1/RABGGTA/XPO5/DENND1A/ATP6AP1/RAP1GAP/WAS/UNC13D/RAB11FIP5/RAB11FIP1/FMNL1",65
"GO:0098641","GO:0098641","cadherin binding involved in cell-cell adhesion","11/2695","18/18368",7.77475424522067e-06,0.00015632809428783,0.000119251869625941,"ANXA2/ANXA1/CNN3/PPP1CA/PDLIM5/RAB10/BAIAP2/PDLIM1/CDC42EP1/TRIM29/STXBP6",11
"GO:0043022","GO:0043022","ribosome binding","24/2695","66/18368",1.05311408813855e-05,0.000208036221621756,0.00015869641660592,"HSPA5/EEF2/RPSA/SERBP1/EIF2S1/SBDS/LETM1/OLA1/C1QBP/SRP72/MTOR/CCDC47/FMR1/YTHDF3/NAA15/SEC61A1/YTHDF1/TMCO1/SEC61B/EIF2A/GEMIN5/EIF3K/SRP19/OXA1L",24
"GO:0017124","GO:0017124","SH3 domain binding","38/2695","130/18368",1.48042352196191e-05,0.000287406359608468,0.000219242394541002,"DPYSL3/DNM2/HIP1R/KHDRBS1/GJA1/LANCL1/ENAH/ABI2/SH3GL1/GRB2/WASF2/EVL/RUFY1/KHDRBS3/ILK/PAK3/ABI1/CYBA/INPPL1/REPS1/ELMO1/MICAL1/ARHGAP17/ADAM10/PTPN6/PLSCR1/INPP5D/ADAM17/OSTF1/RUFY2/ABI3/DENND1A/WIPF1/USP8/PLSCR4/WAS/PLSCR3/SH3BGRL2",38
"GO:0035615","GO:0035615","clathrin adaptor activity","11/2695","19/18368",1.60092928140105e-05,0.0003055332831962,0.000233070168353837,"AP2A2/AP2A1/AP2B1/HIP1R/AP2M1/AP1G1/AP1M1/AP2S1/AP1S2/DAB2/ARRB1",11
"GO:0051787","GO:0051787","misfolded protein binding","14/2695","29/18368",1.81281892226702e-05,0.000340205684412111,0.000259519340450858,"HSPA8/HSPA5/HSPA1B/HSPA2/CLU/STUB1/F12/DNAJC10/HSPA13/DERL1/HDAC6/RHBDD2/HSPA14/TOR1A",14
"GO:0016903","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors","18/2695","44/18368",2.08545347266891e-05,0.000379753274292101,0.000289687456130088,"ALDH1L1/ALDH6A1/ALDH7A1/ALDH4A1/AKR1B1/OGDH/PDHB/PDHA1/ALDH3A1/HSD17B12/ALDH3A2/ALDH16A1/ALDH5A1/ALDH1A1/BCKDHA/ALDH1A3/ALDH18A1/PDHX",18
"GO:0016627","GO:0016627","oxidoreductase activity, acting on the CH-CH group of donors","22/2695","60/18368",2.09100381937036e-05,0.000379753274292101,0.000289687456130088,"FASN/SDHA/AKR1B1/ACAA1/DECR1/AKR1C1/CRAT/IVD/BDH2/GCDH/ACOX1/RETSAT/PTGR1/TBXAS1/TECR/PTGR2/DHCR7/ACADS/LBR/ACAD9/PTGES2/MECR",22
"GO:0005516","GO:0005516","calmodulin binding","52/2695","201/18368",2.15207013062832e-05,0.000384639836045633,0.000293415075454087,"SPTAN1/SPTBN1/MYH9/MAP2/MYH10/IQGAP1/EGFR/ATP2B4/CALD1/CNN3/EEA1/MYH14/MARCKS/CAMK2D/ATP2B3/MYO5A/CAMK2A/ADD2/MYO6/EWSR1/MYH1/SNTA1/SNTB1/PPP3CB/MARCKSL1/EDF1/MYLK/MYO9B/AEBP1/MYO5C/EPB41/STRN/SLC8A2/AKT1/PLCB1/MYO1B/MAP6D1/CAMK1D/PDE1C/CAMSAP2/PHKB/STRN4/KCNN3/MYO1D/PCNT/SYT7/PHKA1/MYO1F/OBSCN/CACNA1C/CDK5RAP2/PDE1B",52
"GO:0015399","GO:0015399","primary active transmembrane transporter activity","48/2695","181/18368",2.19970520422546e-05,0.000387010634368416,0.00029522359319868,"ATP1A2/ATP2B4/ATP2A2/UQCRC1/ATP2B3/NDUFS1/ATP13A1/ATP12A/UQCRFS1/NDUFV1/COX5A/TAP1/CYC1/UQCRH/NDUFS2/ATP6V1G1/TAP2/NDUFA10/NDUFB9/COX6B1/TAPBP/COX5B/NDUFA2/NDUFB4/ATP8A1/NDUFS6/NDUFB10/NDUFA5/ATP6V1C1/NDUFA12/NDUFA4/CYB5A/NDUFS8/NDUFA6/NDUFB6/ABCB6/NDUFB5/SLC12A5/ABCB1/NDUFS7/CYBRD1/ATP6V1F/UQCR10/ABCC3/NDUFB1/NDUFA7/NDUFC2/CLCN7",48
"GO:0043295","GO:0043295","glutathione binding","8/2695","11/18368",2.31412143635363e-05,0.000400877036512951,0.000305801310455799,"GSTM3/GSTM2/LANCL1/GSTM1/GSTM4/MGST1/PTGES/PTGES2",8
"GO:0043531","GO:0043531","ADP binding","16/2695","37/18368",2.61485847426803e-05,0.000446110703337242,0.00034030694019182,"MYH9/MYH10/PGK1/GLUD1/RUVBL2/CYB5R3/LONP1/MYO6/MYO18A/TAP1/PPP5C/GCLC/MYO9B/MSH2/MSH6/PRKAG1",16
"GO:0000149","GO:0000149","SNARE binding","33/2695","110/18368",2.95007893306383e-05,0.00049578938487013,0.000378203363610382,"SEC22B/NAPA/PICALM/STX12/VPS18/TMED10/STX7/SCFD1/SNAP23/GOLGA2/VPS11/SEC24B/STXBP3/TXLNA/SEC24C/VTI1B/STX4/HECTD3/RNF40/TNFAIP2/SNAP29/EXOC3/STX8/STX16/STX5/GABARAPL2/CPLX2/EXOC3L4/STXBP5/SYT7/CPLX1/CACNA1A/SCFD2",33
"GO:0140312","GO:0140312","cargo adaptor activity","11/2695","20/18368",3.08504702740098e-05,0.000503596692022144,0.000384159017191801,"AP2A2/AP2A1/AP2B1/HIP1R/AP2M1/AP1G1/AP1M1/AP2S1/AP1S2/DAB2/ARRB1",11
"GO:0044548","GO:0044548","S100 protein binding","9/2695","14/18368",3.08598328148561e-05,0.000503596692022144,0.000384159017191801,"AHNAK/ANXA2/IQGAP1/EZR/ATP2A2/S100B/S100A1/CACYBP/FGF1",9
"GO:0023026","GO:0023026","MHC class II protein complex binding","13/2695","27/18368",3.75414419503266e-05,0.000603880909086682,0.000460658896713782,"PKM/HSPA8/HSP90AB1/YWHAE/HLA-DRB1/HLA-DRA/HLA-DRB3/CD81/CD74/HLA-DQB1/HLA-DRB4/HLA-DPB1/HLA-DPA1",13
"GO:1901681","GO:1901681","sulfur compound binding","63/2695","265/18368",5.27815114400383e-05,0.000834863350876414,0.000636859394517298,"DPYSL3/ANXA6/TKT/PPIA/APOE/ALDH6A1/POSTN/PAFAH1B1/GSTM3/GSTM2/LTF/OGDH/LANCL1/VTN/PC/FBN1/GSTM1/PDCD5/PTPRF/THBS1/TNXB/HSD17B12/GSTM4/APP/GCDH/ITGA2/PRELP/APOH/PTPRS/ECI2/THBS4/SERPIND1/SCP2/APOB/LRPAP1/SERPINE2/SOD3/ILVBL/CBS/AZU1/SMOC1/LPL/ACBD3/DBT/ACBD5/APLP1/CLEC3B/CTSG/PTPRC/ELANE/MGST1/NRP2/METTL3/FGF1/LPA/FGF2/PTGES/ACAD9/PTGES2/PTN/COL5A3/SULT1A4/TENM1",63
"GO:0098631","GO:0098631","cell adhesion mediator activity","21/2695","59/18368",5.33838021874794e-05,0.000834863350876414,0.000636859394517298,"ANXA2/ANXA1/CNN3/RPSA/PPP1CA/PDLIM5/BSG/RAB10/PALLD/ITGA2/PLXNB3/CXADR/CD47/BAIAP2/PDLIM1/CDC42EP1/DSC2/JAM3/TRIM29/ITGA11/STXBP6",21
"GO:0030276","GO:0030276","clathrin binding","24/2695","72/18368",5.50231005309937e-05,0.000848712482162999,0.000647423937033754,"CLTC/AP2A2/AP2A1/AP2B1/AP1B1/HIP1R/AP2M1/PICALM/EPN1/CLTB/NCALD/CLTA/EPN2/CLINT1/TOM1/AP1G1/AP1M1/SMAP1/AP2S1/AP1S2/DAB2/SYT7/TOM1L2/ARRB1",24
"GO:0001848","GO:0001848","complement binding","11/2695","21/18368",5.61908020522339e-05,0.000855011393389398,0.000652228939895063,"C4B/C4A/PHB/CALR/CFB/ITGB2/C1QBP/C8G/ITGAM/VSIG4/C8A",11
"GO:0000340","GO:0000340","RNA 7-methylguanosine cap binding","8/2695","12/18368",6.04428954123597e-05,0.000895509213609434,0.000683121920449938,"CYFIP1/DCPS/LARP1/EIF4E/NCBP2/GEMIN5/NCBP1/AGO2",8
"GO:1900750","GO:1900750","oligopeptide binding","8/2695","12/18368",6.04428954123597e-05,0.000895509213609434,0.000683121920449938,"GSTM3/GSTM2/LANCL1/GSTM1/GSTM4/MGST1/PTGES/PTGES2",8
"GO:0140597","GO:0140597","protein carrier activity","10/2695","18/18368",6.40517683000782e-05,0.0009366531312453,0.000714507763948925,"HSPA8/CLU/BAG3/EMC1/EMC2/TIMM9/EMC8/PEX19/EMC7/OXA1L",10
"GO:0003925","GO:0003925","G protein activity","16/2695","40/18368",8.2453598638249e-05,0.00119029169316242,0.000907991045732945,"RAB7A/RAB1B/CDC42/RAP1B/RAB11B/RHOA/RAP1A/RAB1A/RAB5B/ARL8B/RAC1/RAB10/RALA/RAB4B/KRAS/MRAS",16
"GO:0051879","GO:0051879","Hsp90 protein binding","17/2695","44/18368",8.35339266939231e-05,0.00119062280325769,0.000908243626678764,"KPNB1/STIP1/CSNK2A1/ARHGDIA/CDC37/GBP1/PTGES3/PPP5C/SLC12A2/STUB1/AHSA1/UNC45A/CDK5/PPID/NUP62/TELO2/HDAC6",17
"GO:0043130","GO:0043130","ubiquitin binding","28/2695","92/18368",8.70238373659504e-05,0.00122486051092575,0.000934361201192309,"USP5/NSFL1C/OTUB1/RAD23B/UBE2N/DNAJB2/HGS/PLAA/TOP2A/UBXN1/UCHL3/TSG101/TOLLIP/SQSTM1/TOM1/FAF2/RAE1/VPS28/RBCK1/STAM2/DDI2/NUP62/IKBKG/AUP1/RAD23A/TOM1L2/HDAC6/UBXN2B",28
"GO:0016628","GO:0016628","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","13/2695","29/18368",9.52597220614611e-05,0.00132422774124945,0.0010101615750767,"FASN/AKR1B1/DECR1/AKR1C1/BDH2/PTGR1/TBXAS1/TECR/PTGR2/DHCR7/LBR/PTGES2/MECR",13
"GO:0016667","GO:0016667","oxidoreductase activity, acting on a sulfur group of donors","20/2695","57/18368",0.000100548278184173,0.00138069952726071,0.00105323998714101,"PGK1/PDIA3/P4HB/PDIA4/SELENBP1/TXNL1/TMX1/TXNRD1/PCYOX1/STAB1/IFI30/MSRA/NXN/TXNRD2/TMX3/DNAJC10/CCS/PCYOX1L/SRXN1/TMX2",20
"GO:0030695","GO:0030695","GTPase regulator activity","102/2695","488/18368",0.000105110670182377,0.00140898350744472,0.00107481587554912,"GDI1/IQGAP1/GDI2/EEF1D/NUCB1/ARHGEF2/RAP1GDS1/SEC23A/ARHGDIA/RAP1A/THY1/HACD3/PLXNB1/ARF4/TRIO/DOCK7/GPS1/RIC8A/CCDC88A/SEC23B/LAMTOR1/GIT1/GAPVD1/TBCD/EEF1B2/ALDH1A1/RABEP1/EIF5/RANGAP1/AGFG1/AGAP3/MYO9B/SRGAP3/GPSM1/ARHGAP21/SRGAP2/SBF1/ARHGEF7/EIF2B4/ARHGEF6/GIT2/PGAM5/WASL/SMAP1/ARHGEF40/TBC1D10B/RABGAP1/LAMTOR4/TBC1D24/PLCB1/LAMTOR5/RANBP2/IQSEC1/ELMO1/TBC1D15/TBC1D9B/EIF2B2/PSD2/SIPA1/GBF1/ABR/GNB5/EIF2B1/SBF2/ARHGAP17/RASA4B/BCR/PSD3/ARHGAP44/ARFGEF1/ARHGAP35/RP2/SMAP2/DIS3/RGS7/SIPA1L1/NF1/TBC1D17/ARFGAP1/ARAP3/ACAP1/P2RY12/RGS10/TBC1D10A/DNAJA3/STXBP5/ARFGAP3/VAV3/ARHGAP5/DENND1A/ARL2BP/TBC1D5/ITSN1/RAP1GAP/ARHGAP23/ARHGAP22/WAS/ARRB1/OBSCN/ELMOD2/ACAP2/IQSEC3",102
